,Sampling Type,Sample Size,class_error,rec_error,Analytic Reconstruction Error,Analytic Classification Error,graph_id,num_conv_layers
175,Reconstruction-optimal,54,0.0,6.5524475e-09,3.2663345e-05,0.035238534,3,1
176,Reconstruction-optimal,55,0.0,6.175976e-09,5.4359436e-05,0.032769058,3,1
177,Reconstruction-optimal,56,0.0,6.6717116e-09,-9.250641e-05,0.03582829,3,1
178,Reconstruction-optimal,57,0.0,5.5759743e-09,8.273125e-05,0.066942975,3,1
179,Reconstruction-optimal,58,0.0,5.8452585e-09,0.000121593475,0.06830928,3,1
180,Reconstruction-optimal,59,0.0,5.1797473e-09,2.9325485e-05,0.020751568,3,1
181,Reconstruction-optimal,60,0.0,5.0779088e-09,0.00030589104,0.041407343,3,1
182,Reconstruction-optimal,61,0.0,5.1337117e-09,1.3589859e-05,0.054386385,3,1
0,Random,1,248.0,6311.5483,6272.0,237.60728,4,1
1,Random,2,211.0,6193.404,6144.0,226.93217,4,1
2,Random,3,214.0,6076.3296,6016.0005,220.21306,4,1
3,Random,4,186.0,5930.7754,5888.0005,213.54124,4,1
4,Random,5,179.0,5845.4785,5760.0005,206.95943,4,1
5,Random,6,185.0,5759.3516,5631.9995,201.52881,4,1
6,Random,7,190.0,5641.3535,5504.0,196.02946,4,1
7,Random,8,190.0,5495.3306,5376.0,190.68375,4,1
8,Random,9,178.0,5351.8384,5248.0,185.84232,4,1
9,Random,10,178.0,5212.2476,5120.0,180.30432,4,1
10,Random,11,172.0,5072.808,4992.0,176.28539,4,1
11,Random,12,158.0,4914.875,4864.0,171.26369,4,1
12,Random,13,162.0,4792.007,4736.0,166.76862,4,1
13,Random,14,153.0,4654.281,4608.0,163.23462,4,1
14,Random,15,152.0,4519.4194,4480.0,158.7113,4,1
15,Random,16,152.0,4379.3354,4352.0,154.35431,4,1
16,Random,17,151.0,4248.2354,4224.0005,150.16884,4,1
17,Random,18,140.0,4129.4053,4096.0,146.64795,4,1
18,Random,19,143.0,4001.7754,3968.0002,142.74184,4,1
19,Random,20,137.0,3871.811,3840.0002,138.83205,4,1
20,Random,21,137.0,3753.7,3712.0002,135.39124,4,1
21,Random,22,121.0,3609.0034,3584.0002,131.66522,4,1
22,Random,23,123.0,3505.6072,3456.0002,128.03287,4,1
23,Random,24,125.0,3391.2627,3328.0,124.772316,4,1
24,Random,25,115.0,3272.1406,3200.0002,121.15407,4,1
25,Random,26,120.0,3137.053,3072.0002,117.7303,4,1
26,Random,27,121.0,3005.231,2944.0002,114.461525,4,1
27,Random,28,111.0,2912.1304,2816.0002,110.79792,4,1
28,Random,29,111.0,2768.7776,2688.0002,107.25378,4,1
29,Random,30,113.0,2664.4585,2560.0002,103.74542,4,1
30,Random,31,103.0,2526.7239,2432.0005,100.32821,4,1
31,Random,32,98.0,2406.413,2304.0002,97.0148,4,1
32,Random,33,97.0,2286.0083,2176.0005,93.72607,4,1
33,Random,34,95.0,2139.6348,2048.001,90.37368,4,1
34,Random,35,87.0,2031.4746,1920.0006,86.98088,4,1
35,Random,36,83.0,1900.0192,1792.0002,83.29614,4,1
36,Random,37,81.0,1760.095,1664.0001,79.16037,4,1
37,Random,38,66.0,1643.9268,1536.0002,75.18531,4,1
38,Random,39,63.0,1521.0482,1408.0009,71.55389,4,1
39,Random,40,63.0,1401.6239,1280.0012,67.569595,4,1
40,Random,41,63.0,1267.8873,1152.0012,62.799088,4,1
41,Random,42,62.0,1125.5292,1024.0018,58.66978,4,1
42,Random,43,59.0,969.2661,896.00226,54.661133,4,1
43,Random,44,63.0,836.1065,768.0019,50.372967,4,1
44,Random,45,53.0,690.27795,640.00134,44.993847,4,1
45,Random,46,50.0,570.8617,512.00183,39.52138,4,1
46,Random,47,52.0,419.9217,384.00232,33.102634,4,1
47,Random,48,51.0,309.58063,256.0024,25.436493,4,1
48,Random,49,17.0,137.27509,128.00261,14.097295,4,1
49,Random,50,0.0,3.2078942e-06,0.47428346,0.012384093,4,1
50,Random,51,0.0,8.689217e-07,0.108720064,0.010586367,4,1
51,Random,52,0.0,5.440742e-07,0.077718735,0.0067164255,4,1
52,Random,53,0.0,4.4377515e-07,0.06100905,0.040981602,4,1
53,Random,54,0.0,5.2277116e-08,0.0026590824,0.00942086,4,1
54,Random,55,0.0,3.771889e-08,0.0025330782,0.05964599,4,1
55,Random,56,0.0,4.193498e-08,0.002226472,0.04421058,4,1
56,Random,57,0.0,4.2868344e-08,0.002110362,0.0402902,4,1
57,Random,58,0.0,3.5456484e-08,0.0013974905,0.006341422,4,1
58,Random,59,0.0,1.7552061e-08,-0.0008740425,0.009087196,4,1
59,Random,60,0.0,2.6969975e-08,-0.0009109974,0.013202884,4,1
60,Random,61,0.0,1.7447201e-08,-0.0008074045,0.040164277,4,1
61,Classification-optimal,1,239.0,6308.707,6272.0,229.34088,4,1
62,Classification-optimal,2,209.0,6180.7554,6144.0,217.6101,4,1
63,Classification-optimal,3,206.0,6055.204,6015.9995,209.12256,4,1
64,Classification-optimal,4,200.0,5926.663,5888.0,201.88358,4,1
65,Classification-optimal,5,184.0,5759.758,5760.0005,195.49484,4,1
66,Classification-optimal,6,179.0,5643.4375,5632.0005,189.62233,4,1
67,Classification-optimal,7,174.0,5517.1646,5504.0,184.08405,4,1
68,Classification-optimal,8,163.0,5379.574,5375.998,177.62877,4,1
69,Classification-optimal,9,164.0,5239.2617,5247.998,172.8827,4,1
70,Classification-optimal,10,157.0,5111.6514,5119.996,168.1736,4,1
71,Classification-optimal,11,146.0,4973.878,4991.996,163.93594,4,1
72,Classification-optimal,12,146.0,4831.2983,4863.9946,159.79266,4,1
73,Classification-optimal,13,146.0,4708.474,4735.995,155.74991,4,1
74,Classification-optimal,14,140.0,4583.1113,4607.9946,151.79588,4,1
75,Classification-optimal,15,131.0,4469.3867,4479.995,147.94502,4,1
76,Classification-optimal,16,131.0,4360.163,4351.995,144.16977,4,1
77,Classification-optimal,17,133.0,4201.457,4223.9946,140.43205,4,1
78,Classification-optimal,18,133.0,4077.1125,4095.9946,136.7887,4,1
79,Classification-optimal,19,126.0,3968.4282,3967.9941,133.22557,4,1
80,Classification-optimal,20,120.0,3842.1465,3839.9941,129.68141,4,1
81,Classification-optimal,21,124.0,3711.8901,3711.994,126.10275,4,1
82,Classification-optimal,22,117.0,3570.606,3583.9937,122.582954,4,1
83,Classification-optimal,23,117.0,3463.374,3455.9937,119.10237,4,1
84,Classification-optimal,24,117.0,3348.617,3327.9932,115.672806,4,1
85,Classification-optimal,25,123.0,3247.8367,3199.9934,112.26293,4,1
86,Classification-optimal,26,118.0,3132.3542,3071.9934,108.83251,4,1
87,Classification-optimal,27,112.0,3008.7407,2943.9937,105.36691,4,1
88,Classification-optimal,28,110.0,2857.6135,2815.9932,101.88632,4,1
89,Classification-optimal,29,106.0,2718.9758,2687.9932,98.4286,4,1
90,Classification-optimal,30,106.0,2599.8,2559.9927,94.98149,4,1
91,Classification-optimal,31,96.0,2459.7002,2431.9932,91.58151,4,1
92,Classification-optimal,32,95.0,2319.8691,2303.993,88.15302,4,1
93,Classification-optimal,33,94.0,2212.0623,2175.9924,84.70782,4,1
94,Classification-optimal,34,91.0,2069.7678,2047.9927,81.24135,4,1
95,Classification-optimal,35,91.0,1913.6941,1919.9924,77.77593,4,1
96,Classification-optimal,36,94.0,1758.545,1791.9921,74.254845,4,1
97,Classification-optimal,37,80.0,1640.4891,1663.9901,70.60354,4,1
98,Classification-optimal,38,77.0,1511.9443,1535.9882,66.8742,4,1
99,Classification-optimal,39,74.0,1381.7378,1407.9873,63.02349,4,1
100,Classification-optimal,40,34.0,1257.5604,1279.9863,59.184704,4,1
101,Classification-optimal,41,35.0,1142.6853,1151.9855,55.19208,4,1
102,Classification-optimal,42,34.0,999.8082,1023.9859,51.03587,4,1
103,Classification-optimal,43,30.0,855.7287,895.9856,46.639114,4,1
104,Classification-optimal,44,32.0,749.9382,767.9845,42.135113,4,1
105,Classification-optimal,45,34.0,612.25793,639.97705,37.45124,4,1
106,Classification-optimal,46,34.0,503.9713,511.9762,32.45832,4,1
107,Classification-optimal,47,34.0,357.60968,383.9756,26.951977,4,1
108,Classification-optimal,48,21.0,226.77582,255.95985,20.586702,4,1
109,Classification-optimal,49,22.0,131.60545,127.9452,12.594222,4,1
110,Classification-optimal,50,0.0,0.00018611662,0.17784262,0.0021764,4,1
111,Classification-optimal,51,0.0,8.131871e-07,-0.08251119,0.0015358449,4,1
112,Classification-optimal,52,0.0,5.615272e-07,-0.07358658,0.0009757436,4,1
113,Classification-optimal,53,0.0,2.0487127e-07,-0.0071305037,0.0015762587,4,1
114,Classification-optimal,54,0.0,2.3835199e-07,-0.0021003485,0.0006853557,4,1
115,Classification-optimal,55,0.0,2.6710177e-07,-0.0057570934,0.00241506,4,1
116,Classification-optimal,56,0.0,1.8563428e-07,-0.0052058697,0.0016162987,4,1
117,Classification-optimal,57,0.0,8.190328e-08,-0.0028402805,0.0012355875,4,1
118,Classification-optimal,58,0.0,1.2034383e-07,-0.0028498173,0.00068607804,4,1
119,Classification-optimal,59,0.0,1.0645417e-07,-0.00063443184,0.0023471771,4,1
120,Classification-optimal,60,0.0,1.0956269e-07,0.0014548302,0.0008309108,4,1
121,Classification-optimal,61,0.0,3.5400955e-08,-0.0014638901,0.00037522856,4,1
122,Reconstruction-optimal,1,212.0,6323.2427,6272.0,240.59535,4,1
123,Reconstruction-optimal,2,205.0,6182.141,6144.0,231.86446,4,1
124,Reconstruction-optimal,3,208.0,6061.738,6016.0,224.93507,4,1
125,Reconstruction-optimal,4,209.0,5932.5117,5888.0005,218.6995,4,1
126,Reconstruction-optimal,5,209.0,5790.551,5760.0,211.4272,4,1
127,Reconstruction-optimal,6,211.0,5692.58,5632.0,205.16023,4,1
128,Reconstruction-optimal,7,204.0,5555.888,5503.9995,199.96162,4,1
129,Reconstruction-optimal,8,196.0,5418.5566,5376.0,194.22488,4,1
130,Reconstruction-optimal,9,187.0,5314.1445,5248.0,190.28014,4,1
131,Reconstruction-optimal,10,188.0,5186.5625,5119.9995,185.76923,4,1
132,Reconstruction-optimal,11,189.0,5056.8647,4992.0,181.52516,4,1
133,Reconstruction-optimal,12,178.0,4908.6294,4864.0,177.17514,4,1
134,Reconstruction-optimal,13,175.0,4772.292,4736.0,172.53748,4,1
135,Reconstruction-optimal,14,178.0,4658.9067,4608.0005,168.34708,4,1
136,Reconstruction-optimal,15,165.0,4523.1987,4480.0,163.20796,4,1
137,Reconstruction-optimal,16,150.0,4396.6514,4352.0,158.72151,4,1
138,Reconstruction-optimal,17,152.0,4255.053,4224.0,155.02177,4,1
139,Reconstruction-optimal,18,139.0,4101.442,4096.0,151.35689,4,1
140,Reconstruction-optimal,19,130.0,3982.3584,3968.0,147.84576,4,1
141,Reconstruction-optimal,20,124.0,3848.8916,3839.9998,143.9464,4,1
142,Reconstruction-optimal,21,125.0,3727.6018,3712.0,140.6758,4,1
143,Reconstruction-optimal,22,125.0,3619.527,3584.0002,137.32253,4,1
144,Reconstruction-optimal,23,117.0,3504.371,3456.0002,133.22246,4,1
145,Reconstruction-optimal,24,115.0,3341.6755,3328.0,129.389,4,1
146,Reconstruction-optimal,25,120.0,3193.3765,3199.9998,126.01046,4,1
147,Reconstruction-optimal,26,120.0,3044.5356,3072.0,122.31427,4,1
148,Reconstruction-optimal,27,121.0,2910.211,2944.0,119.45824,4,1
149,Reconstruction-optimal,28,117.0,2785.7595,2816.0,116.3382,4,1
150,Reconstruction-optimal,29,116.0,2635.961,2688.0,112.90242,4,1
151,Reconstruction-optimal,30,107.0,2511.9124,2560.0,108.98224,4,1
152,Reconstruction-optimal,31,91.0,2398.604,2432.0,104.765465,4,1
153,Reconstruction-optimal,32,88.0,2286.7622,2303.9998,101.02864,4,1
154,Reconstruction-optimal,33,85.0,2169.5225,2176.0,97.7165,4,1
155,Reconstruction-optimal,34,70.0,2028.6688,2047.9998,93.850746,4,1
156,Reconstruction-optimal,35,62.0,1913.1814,1920.0,90.406685,4,1
157,Reconstruction-optimal,36,66.0,1806.4757,1792.0,86.667366,4,1
158,Reconstruction-optimal,37,62.0,1681.8569,1664.0,82.73838,4,1
159,Reconstruction-optimal,38,62.0,1563.5071,1536.0,79.04001,4,1
160,Reconstruction-optimal,39,62.0,1441.5809,1408.0,74.683716,4,1
161,Reconstruction-optimal,40,62.0,1303.8511,1280.0,70.34439,4,1
162,Reconstruction-optimal,41,60.0,1159.4006,1151.9999,65.97876,4,1
163,Reconstruction-optimal,42,51.0,1049.383,1024.0,61.36918,4,1
164,Reconstruction-optimal,43,41.0,907.97473,895.9999,56.97801,4,1
165,Reconstruction-optimal,44,38.0,791.4902,768.0,52.201218,4,1
166,Reconstruction-optimal,45,23.0,645.1941,640.0,46.774803,4,1
167,Reconstruction-optimal,46,23.0,504.84348,511.9999,40.323807,4,1
168,Reconstruction-optimal,47,15.0,373.60333,383.9999,33.557102,4,1
169,Reconstruction-optimal,48,14.0,248.98259,255.99995,26.392653,4,1
170,Reconstruction-optimal,49,1.0,134.11765,127.999695,16.712849,4,1
171,Reconstruction-optimal,50,0.0,7.904497e-09,-0.00021803379,0.01913249,4,1
172,Reconstruction-optimal,51,0.0,6.220927e-09,-0.0002655983,0.01834358,4,1
173,Reconstruction-optimal,52,0.0,6.928671e-09,-0.00023293495,0.022423066,4,1
174,Reconstruction-optimal,53,0.0,6.7318457e-09,-0.00027775764,0.0448367,4,1
175,Reconstruction-optimal,54,0.0,6.9921198e-09,-0.00024974346,0.0061021633,4,1
176,Reconstruction-optimal,55,0.0,6.46158e-09,-9.3340874e-05,0.002350681,4,1
177,Reconstruction-optimal,56,0.0,6.2661427e-09,-0.00023305416,0.050643545,4,1
178,Reconstruction-optimal,57,0.0,7.1945436e-09,-0.0001090765,0.042493954,4,1
179,Reconstruction-optimal,58,0.0,6.6862764e-09,-4.053116e-06,0.03988007,4,1
180,Reconstruction-optimal,59,0.0,7.435353e-09,-0.00013887882,0.03359612,4,1
181,Reconstruction-optimal,60,0.0,6.5721513e-09,-0.00013840199,0.05199024,4,1
182,Reconstruction-optimal,61,0.0,5.94995e-09,-0.0001052618,0.0018466945,4,1
0,Random,1,228.0,6256.0186,6272.0,235.18175,5,1
1,Random,2,197.0,6101.0796,6144.0005,224.76175,5,1
2,Random,3,195.0,5972.1377,6016.0,217.22137,5,1
3,Random,4,194.0,5847.5845,5888.0,210.33067,5,1
4,Random,5,198.0,5724.2695,5760.0005,204.56268,5,1
5,Random,6,188.0,5598.685,5632.0005,199.35423,5,1
6,Random,7,187.0,5476.1577,5504.0,193.73593,5,1
7,Random,8,186.0,5345.68,5376.0,189.18176,5,1
8,Random,9,171.0,5238.0713,5247.9995,183.75023,5,1
9,Random,10,160.0,5073.704,5120.0,180.18727,5,1
10,Random,11,158.0,4955.2134,4992.0,176.01054,5,1
11,Random,12,160.0,4851.6475,4864.0,171.4656,5,1
12,Random,13,152.0,4712.9414,4736.0,167.04321,5,1
13,Random,14,154.0,4589.417,4608.0,162.95888,5,1
14,Random,15,136.0,4442.7095,4480.0,158.94968,5,1
15,Random,16,143.0,4319.0464,4351.9995,154.59155,5,1
16,Random,17,146.0,4202.98,4224.0,150.79823,5,1
17,Random,18,140.0,4068.7827,4096.0005,146.82709,5,1
18,Random,19,143.0,3939.5105,3968.0002,142.75854,5,1
19,Random,20,143.0,3777.1592,3840.0,139.08183,5,1
20,Random,21,139.0,3659.124,3712.0002,135.37206,5,1
21,Random,22,131.0,3542.6086,3584.0,131.8674,5,1
22,Random,23,139.0,3388.3826,3456.0002,128.45354,5,1
23,Random,24,134.0,3237.9863,3328.0,125.576645,5,1
24,Random,25,135.0,3093.135,3200.0002,121.99657,5,1
25,Random,26,132.0,2967.9705,3072.0,117.98062,5,1
26,Random,27,128.0,2847.4854,2944.0002,114.213486,5,1
27,Random,28,123.0,2724.7095,2816.0,110.687256,5,1
28,Random,29,116.0,2605.1965,2688.0005,106.94224,5,1
29,Random,30,98.0,2488.336,2560.0005,103.5661,5,1
30,Random,31,98.0,2363.0496,2432.0002,100.21637,5,1
31,Random,32,98.0,2250.651,2304.0005,96.345024,5,1
32,Random,33,95.0,2124.8108,2176.0005,92.9124,5,1
33,Random,34,75.0,1989.8187,2048.0005,89.727,5,1
34,Random,35,57.0,1879.6954,1920.0007,85.59992,5,1
35,Random,36,54.0,1780.8226,1792.0007,82.01146,5,1
36,Random,37,52.0,1652.4902,1664.0007,78.30859,5,1
37,Random,38,58.0,1534.1213,1536.0009,74.530014,5,1
38,Random,39,58.0,1390.5669,1408.0007,70.60783,5,1
39,Random,40,58.0,1260.649,1280.001,66.06315,5,1
40,Random,41,52.0,1155.8989,1152.0012,62.109394,5,1
41,Random,42,46.0,1041.709,1024.0016,57.91133,5,1
42,Random,43,41.0,889.5404,896.00256,53.362926,5,1
43,Random,44,38.0,770.9224,768.00256,48.77859,5,1
44,Random,45,39.0,659.11176,640.00415,43.649426,5,1
45,Random,46,39.0,521.6318,512.004,38.076237,5,1
46,Random,47,25.0,367.00827,384.0042,31.77584,5,1
47,Random,48,4.0,259.00653,256.00696,25.325527,5,1
48,Random,49,5.0,163.67459,128.01535,16.56409,5,1
49,Random,50,0.0,1.9346553e-05,0.12131882,0.06265136,5,1
50,Random,51,0.0,2.2341692e-07,0.015836716,0.012986167,5,1
51,Random,52,0.0,1.3975978e-07,0.011648655,0.05160698,5,1
52,Random,53,0.0,1.4839162e-07,0.0027804375,0.06956096,5,1
53,Random,54,0.0,3.4669167e-08,0.004835129,0.007923821,5,1
54,Random,55,0.0,3.4362184e-08,0.0034372807,0.052278932,5,1
55,Random,56,0.0,3.2657105e-08,0.00345397,0.03959826,5,1
56,Random,57,0.0,3.38704e-08,0.0030283928,0.018741434,5,1
57,Random,58,0.0,5.5725103e-08,0.0029718876,0.02336129,5,1
58,Random,59,0.0,2.7183358e-08,0.0032596588,0.045299824,5,1
59,Random,60,0.0,2.5289815e-08,0.0029613972,0.041742094,5,1
60,Random,61,0.0,6.1697975e-08,0.0024945736,0.008870095,5,1
61,Classification-optimal,1,226.0,6253.1753,6272.0,229.2414,5,1
62,Classification-optimal,2,239.0,6154.8335,6144.0,217.87093,5,1
63,Classification-optimal,3,228.0,6024.7485,6015.9995,209.09384,5,1
64,Classification-optimal,4,213.0,5878.339,5888.0,201.89777,5,1
65,Classification-optimal,5,188.0,5770.964,5760.0,195.3819,5,1
66,Classification-optimal,6,191.0,5659.3555,5632.0005,188.70143,5,1
67,Classification-optimal,7,168.0,5536.654,5504.001,183.43251,5,1
68,Classification-optimal,8,163.0,5415.2573,5376.0,178.57213,5,1
69,Classification-optimal,9,158.0,5289.787,5248.0,173.8791,5,1
70,Classification-optimal,10,161.0,5145.956,5120.0005,169.31209,5,1
71,Classification-optimal,11,161.0,5012.9434,4992.0,164.90572,5,1
72,Classification-optimal,12,162.0,4896.5156,4864.0,160.64107,5,1
73,Classification-optimal,13,156.0,4759.7,4736.0,156.49982,5,1
74,Classification-optimal,14,148.0,4614.6475,4608.0005,152.43062,5,1
75,Classification-optimal,15,151.0,4490.8276,4480.0005,148.45811,5,1
76,Classification-optimal,16,141.0,4351.4453,4352.0005,144.60081,5,1
77,Classification-optimal,17,132.0,4221.019,4224.0,140.81818,5,1
78,Classification-optimal,18,132.0,4110.1226,4096.0005,137.07487,5,1
79,Classification-optimal,19,142.0,3991.444,3968.0002,133.37474,5,1
80,Classification-optimal,20,133.0,3843.9326,3840.0005,129.71136,5,1
81,Classification-optimal,21,133.0,3722.0244,3712.0002,126.102615,5,1
82,Classification-optimal,22,131.0,3608.7498,3584.0,122.53116,5,1
83,Classification-optimal,23,123.0,3470.2793,3456.0007,118.94634,5,1
84,Classification-optimal,24,123.0,3333.6216,3328.0002,115.42191,5,1
85,Classification-optimal,25,122.0,3198.683,3200.0005,111.90399,5,1
86,Classification-optimal,26,122.0,3052.6038,3072.0005,108.38916,5,1
87,Classification-optimal,27,124.0,2945.6863,2944.0,104.91363,5,1
88,Classification-optimal,28,113.0,2821.0332,2816.0002,101.43193,5,1
89,Classification-optimal,29,118.0,2681.854,2688.0005,97.94678,5,1
90,Classification-optimal,30,118.0,2547.3105,2560.0005,94.4826,5,1
91,Classification-optimal,31,111.0,2419.0676,2432.0005,90.986244,5,1
92,Classification-optimal,32,113.0,2313.4785,2304.0002,87.46107,5,1
93,Classification-optimal,33,95.0,2146.1838,2176.0005,83.90125,5,1
94,Classification-optimal,34,93.0,2017.0344,2048.0002,80.33291,5,1
95,Classification-optimal,35,93.0,1892.9609,1920.0007,76.76839,5,1
96,Classification-optimal,36,87.0,1748.8088,1792.0005,73.13935,5,1
97,Classification-optimal,37,82.0,1657.8096,1664.0005,69.47409,5,1
98,Classification-optimal,38,73.0,1553.331,1536.0007,65.73591,5,1
99,Classification-optimal,39,74.0,1392.1094,1408.0005,61.910248,5,1
100,Classification-optimal,40,69.0,1254.4788,1279.9999,57.92682,5,1
101,Classification-optimal,41,63.0,1143.6133,1151.9995,53.85096,5,1
102,Classification-optimal,42,48.0,987.829,1023.9988,49.68372,5,1
103,Classification-optimal,43,45.0,890.33466,895.9994,45.252434,5,1
104,Classification-optimal,44,37.0,771.70886,767.99963,40.71762,5,1
105,Classification-optimal,45,40.0,628.39545,639.999,36.023502,5,1
106,Classification-optimal,46,38.0,485.15244,511.99866,30.978207,5,1
107,Classification-optimal,47,36.0,339.05624,383.9999,25.408339,5,1
108,Classification-optimal,48,39.0,209.1373,256.00012,19.167456,5,1
109,Classification-optimal,49,28.0,95.7927,128.00217,11.714422,5,1
110,Classification-optimal,50,0.0,5.5160257e-07,0.011061668,0.0022863022,5,1
111,Classification-optimal,51,0.0,3.526037e-07,0.012342453,0.0021952563,5,1
112,Classification-optimal,52,0.0,1.7509632e-07,-0.017647028,0.0005495095,5,1
113,Classification-optimal,53,0.0,1.4590739e-07,-0.017876863,0.0016002241,5,1
114,Classification-optimal,54,0.0,8.494812e-08,-0.009427071,0.001385903,5,1
115,Classification-optimal,55,0.0,4.4686054e-08,-0.0015499592,0.00094081264,5,1
116,Classification-optimal,56,0.0,4.2729926e-08,-0.0013582706,0.0011606164,5,1
117,Classification-optimal,57,0.0,5.667203e-08,-0.00017380714,0.00064055517,5,1
118,Classification-optimal,58,0.0,5.121167e-08,-0.0012931824,0.0020963203,5,1
119,Classification-optimal,59,0.0,2.7675405e-08,-0.00021529198,0.0020013968,5,1
120,Classification-optimal,60,0.0,2.5078826e-08,-0.00040864944,0.00086035894,5,1
121,Classification-optimal,61,0.0,2.0156038e-07,0.00036287308,0.0007049342,5,1
122,Reconstruction-optimal,1,225.0,6262.557,6272.0,240.04326,5,1
123,Reconstruction-optimal,2,214.0,6119.987,6144.0,232.04321,5,1
124,Reconstruction-optimal,3,207.0,5983.3604,6016.0,224.49149,5,1
125,Reconstruction-optimal,4,205.0,5873.178,5888.0,218.4069,5,1
126,Reconstruction-optimal,5,206.0,5762.49,5760.0,213.3576,5,1
127,Reconstruction-optimal,6,199.0,5627.0947,5632.0,208.7544,5,1
128,Reconstruction-optimal,7,189.0,5512.592,5504.0,204.15036,5,1
129,Reconstruction-optimal,8,165.0,5396.2705,5376.0005,199.74036,5,1
130,Reconstruction-optimal,9,154.0,5283.033,5248.0005,194.0894,5,1
131,Reconstruction-optimal,10,149.0,5126.855,5120.0,188.59097,5,1
132,Reconstruction-optimal,11,149.0,4977.8203,4992.0,183.97493,5,1
133,Reconstruction-optimal,12,148.0,4848.733,4863.9995,179.04184,5,1
134,Reconstruction-optimal,13,145.0,4698.046,4736.0005,175.38167,5,1
135,Reconstruction-optimal,14,147.0,4582.4937,4608.0,171.38077,5,1
136,Reconstruction-optimal,15,136.0,4449.2476,4480.0,166.55212,5,1
137,Reconstruction-optimal,16,135.0,4330.2466,4352.0005,163.02672,5,1
138,Reconstruction-optimal,17,135.0,4221.948,4224.0,158.79642,5,1
139,Reconstruction-optimal,18,135.0,4075.4604,4096.0,153.82935,5,1
140,Reconstruction-optimal,19,135.0,3941.0132,3968.0,149.80809,5,1
141,Reconstruction-optimal,20,134.0,3825.624,3840.0,146.15456,5,1
142,Reconstruction-optimal,21,128.0,3722.573,3712.0,141.50198,5,1
143,Reconstruction-optimal,22,105.0,3581.9749,3584.0,137.92223,5,1
144,Reconstruction-optimal,23,92.0,3440.9543,3456.0002,134.4007,5,1
145,Reconstruction-optimal,24,93.0,3299.684,3328.0002,131.03789,5,1
146,Reconstruction-optimal,25,89.0,3141.0469,3200.0002,128.11069,5,1
147,Reconstruction-optimal,26,90.0,3016.0813,3072.0,124.81233,5,1
148,Reconstruction-optimal,27,87.0,2912.1643,2944.0002,120.65314,5,1
149,Reconstruction-optimal,28,89.0,2792.3335,2816.0,116.56687,5,1
150,Reconstruction-optimal,29,88.0,2670.1108,2688.0005,113.15757,5,1
151,Reconstruction-optimal,30,79.0,2540.27,2560.0,109.22328,5,1
152,Reconstruction-optimal,31,74.0,2424.1567,2432.0002,105.60216,5,1
153,Reconstruction-optimal,32,71.0,2289.5024,2304.0002,101.776764,5,1
154,Reconstruction-optimal,33,55.0,2171.1594,2176.0002,98.20787,5,1
155,Reconstruction-optimal,34,55.0,1996.2041,2048.0,94.21895,5,1
156,Reconstruction-optimal,35,54.0,1873.483,1920.0002,90.502686,5,1
157,Reconstruction-optimal,36,54.0,1754.291,1792.0001,87.21594,5,1
158,Reconstruction-optimal,37,61.0,1655.6945,1664.0002,83.06975,5,1
159,Reconstruction-optimal,38,59.0,1543.8002,1536.0002,79.15416,5,1
160,Reconstruction-optimal,39,45.0,1443.5571,1408.0002,75.53637,5,1
161,Reconstruction-optimal,40,45.0,1303.61,1280.0002,71.23616,5,1
162,Reconstruction-optimal,41,44.0,1171.1896,1152.0002,66.0418,5,1
163,Reconstruction-optimal,42,35.0,1050.3789,1024.0001,61.782887,5,1
164,Reconstruction-optimal,43,34.0,946.61646,896.0004,57.440098,5,1
165,Reconstruction-optimal,44,34.0,823.1827,768.00024,52.771664,5,1
166,Reconstruction-optimal,45,35.0,694.53937,640.0002,47.646618,5,1
167,Reconstruction-optimal,46,36.0,546.1359,512.0003,41.880207,5,1
168,Reconstruction-optimal,47,18.0,413.76672,384.00024,35.246017,5,1
169,Reconstruction-optimal,48,1.0,248.28592,256.00037,28.258604,5,1
170,Reconstruction-optimal,49,0.0,108.66709,128.00055,17.561943,5,1
171,Reconstruction-optimal,50,0.0,7.540671e-09,0.00057578087,0.03654283,5,1
172,Reconstruction-optimal,51,0.0,7.392469e-09,0.00043916702,0.101849295,5,1
173,Reconstruction-optimal,52,0.0,7.592406e-09,0.00030136108,0.013574193,5,1
174,Reconstruction-optimal,53,0.0,6.994667e-09,0.00031971931,0.00010990189,5,1
175,Reconstruction-optimal,54,0.0,5.78227e-09,0.0002593994,0.053468086,5,1
176,Reconstruction-optimal,55,0.0,5.939377e-09,0.00018286705,0.043731347,5,1
177,Reconstruction-optimal,56,0.0,5.481528e-09,0.00017142296,0.050109763,5,1
178,Reconstruction-optimal,57,0.0,5.9820193e-09,0.00021719933,0.01628511,5,1
179,Reconstruction-optimal,58,0.0,5.7294782e-09,0.00023269653,0.08053599,5,1
180,Reconstruction-optimal,59,0.0,5.443713e-09,0.00023412704,0.030905038,5,1
181,Reconstruction-optimal,60,0.0,5.7698997e-09,0.00015044212,0.034663364,5,1
182,Reconstruction-optimal,61,0.0,8.138297e-09,0.00031733513,0.012493565,5,1
0,Random,1,233.0,6250.531,6272.0,236.0502,6,1
1,Random,2,224.0,6119.756,6144.0,226.07957,6,1
2,Random,3,226.0,5981.254,6016.0,217.6222,6,1
3,Random,4,219.0,5839.784,5888.0,211.81055,6,1
4,Random,5,218.0,5698.3613,5760.0005,205.99666,6,1
