,Sampling Type,Sample Size,class_error,rec_error,Analytic Reconstruction Error,Analytic Classification Error,graph_id,num_conv_layers
81,Classification-optimal,21,113.0,3721.5176,3712.0,101.71938,15,1
82,Classification-optimal,22,116.0,3598.6182,3584.0,98.15904,15,1
83,Classification-optimal,23,109.0,3468.3887,3456.0,94.43452,15,1
84,Classification-optimal,24,87.0,3340.3657,3328.0,91.31004,15,1
85,Classification-optimal,25,83.0,3230.2754,3200.0,88.15263,15,1
86,Classification-optimal,26,84.0,3123.2214,3072.0002,84.837654,15,1
87,Classification-optimal,27,78.0,3019.4114,2944.0,81.857315,15,1
88,Classification-optimal,28,59.0,2859.804,2816.0002,78.81274,15,1
89,Classification-optimal,29,61.0,2727.3347,2688.0,75.85156,15,1
90,Classification-optimal,30,60.0,2608.7761,2560.0002,72.78371,15,1
91,Classification-optimal,31,59.0,2495.3047,2432.0002,69.55411,15,1
92,Classification-optimal,32,60.0,2384.974,2304.0002,66.5588,15,1
93,Classification-optimal,33,55.0,2254.3696,2176.0002,63.828636,15,1
94,Classification-optimal,34,61.0,2107.681,2048.0005,61.06502,15,1
95,Classification-optimal,35,50.0,1942.3091,1920.0005,58.081947,15,1
96,Classification-optimal,36,50.0,1821.8019,1792.0006,55.25105,15,1
97,Classification-optimal,37,49.0,1707.2961,1664.0005,52.420303,15,1
98,Classification-optimal,38,43.0,1585.398,1536.0007,49.52237,15,1
99,Classification-optimal,39,43.0,1470.1476,1408.0005,46.585804,15,1
100,Classification-optimal,40,43.0,1325.0695,1280.001,43.730618,15,1
101,Classification-optimal,41,42.0,1175.054,1152.001,40.751675,15,1
102,Classification-optimal,42,38.0,1055.4274,1024.001,37.67503,15,1
103,Classification-optimal,43,33.0,899.52576,896.001,34.577187,15,1
104,Classification-optimal,44,30.0,799.5556,768.00116,31.403164,15,1
105,Classification-optimal,45,26.0,665.5521,640.00195,27.974695,15,1
106,Classification-optimal,46,19.0,510.35303,512.0023,24.356714,15,1
107,Classification-optimal,47,19.0,403.1353,384.0025,20.313597,15,1
108,Classification-optimal,48,19.0,266.10907,256.00452,15.756116,15,1
109,Classification-optimal,49,11.0,126.47031,128.24908,9.859634,15,1
110,Classification-optimal,50,0.0,1.873914e-06,0.32522583,0.0,15,1
111,Classification-optimal,51,0.0,5.8180596e-08,0.00021362305,0.0,15,1
112,Classification-optimal,52,0.0,3.9380552e-08,0.0021629333,0.0,15,1
113,Classification-optimal,53,0.0,4.521722e-08,0.0022392273,0.0,15,1
114,Classification-optimal,54,0.0,3.736023e-08,0.00053596497,0.0,15,1
115,Classification-optimal,55,0.0,2.1562354e-08,0.0004005432,0.0,15,1
116,Classification-optimal,56,0.0,1.8512793e-08,0.00054359436,0.0,15,1
117,Classification-optimal,57,0.0,1.697326e-08,0.0002861023,0.0,15,1
118,Classification-optimal,58,0.0,1.2499617e-08,0.00022697449,0.0,15,1
119,Classification-optimal,59,0.0,1.5414313e-08,5.9127808e-05,0.0,15,1
120,Classification-optimal,60,0.0,2.1913497e-08,-5.340576e-05,0.0,15,1
121,Classification-optimal,61,0.0,1.2671567e-08,0.0,0.0,15,1
122,Reconstruction-optimal,1,219.0,6329.333,6272.0,237.02582,15,1
123,Reconstruction-optimal,2,212.0,6215.322,6144.0,228.75769,15,1
124,Reconstruction-optimal,3,225.0,6092.434,6016.0,221.82153,15,1
125,Reconstruction-optimal,4,218.0,5923.6133,5888.0005,215.82008,15,1
126,Reconstruction-optimal,5,218.0,5790.0693,5760.0,210.75824,15,1
127,Reconstruction-optimal,6,177.0,5655.2983,5632.0,205.33577,15,1
128,Reconstruction-optimal,7,184.0,5562.81,5504.001,200.67369,15,1
129,Reconstruction-optimal,8,175.0,5436.157,5376.0,195.64458,15,1
130,Reconstruction-optimal,9,196.0,5330.9824,5248.0,192.07584,15,1
131,Reconstruction-optimal,10,192.0,5183.45,5120.0,187.24614,15,1
132,Reconstruction-optimal,11,181.0,5069.9004,4992.0,183.69748,15,1
133,Reconstruction-optimal,12,175.0,4958.0986,4864.0,179.51212,15,1
134,Reconstruction-optimal,13,166.0,4829.9575,4735.9995,174.30559,15,1
135,Reconstruction-optimal,14,170.0,4714.3525,4608.0,170.58597,15,1
136,Reconstruction-optimal,15,144.0,4595.9595,4480.0,167.3268,15,1
137,Reconstruction-optimal,16,145.0,4488.034,4352.0,163.44598,15,1
138,Reconstruction-optimal,17,143.0,4391.1284,4224.0,159.59428,15,1
139,Reconstruction-optimal,18,145.0,4234.9077,4095.9998,155.26271,15,1
140,Reconstruction-optimal,19,149.0,4102.792,3968.0,151.92204,15,1
141,Reconstruction-optimal,20,143.0,3966.3384,3840.0,149.16722,15,1
142,Reconstruction-optimal,21,132.0,3829.2747,3712.0,146.75716,15,1
143,Reconstruction-optimal,22,147.0,3703.357,3584.0002,142.23468,15,1
144,Reconstruction-optimal,23,156.0,3567.659,3456.0,137.74535,15,1
145,Reconstruction-optimal,24,131.0,3441.4849,3327.9998,133.18004,15,1
146,Reconstruction-optimal,25,131.0,3295.886,3200.0,130.68912,15,1
147,Reconstruction-optimal,26,138.0,3173.8079,3072.0,126.65417,15,1
148,Reconstruction-optimal,27,153.0,3043.564,2944.0,120.48802,15,1
149,Reconstruction-optimal,28,139.0,2887.5403,2815.9998,114.93874,15,1
150,Reconstruction-optimal,29,131.0,2767.5137,2688.0,112.111595,15,1
151,Reconstruction-optimal,30,133.0,2646.4912,2560.0,108.86141,15,1
152,Reconstruction-optimal,31,137.0,2523.945,2432.0,107.04601,15,1
153,Reconstruction-optimal,32,146.0,2388.5337,2304.0,105.29858,15,1
154,Reconstruction-optimal,33,104.0,2256.231,2176.0,101.71709,15,1
155,Reconstruction-optimal,34,98.0,2126.5242,2048.0,94.82718,15,1
156,Reconstruction-optimal,35,100.0,1992.5774,1920.0001,90.46231,15,1
157,Reconstruction-optimal,36,102.0,1855.6711,1791.9999,87.45651,15,1
158,Reconstruction-optimal,37,102.0,1752.7235,1664.0001,84.24539,15,1
159,Reconstruction-optimal,38,87.0,1621.759,1536.0,80.47809,15,1
160,Reconstruction-optimal,39,63.0,1492.7604,1408.0,76.82889,15,1
161,Reconstruction-optimal,40,69.0,1359.3263,1280.0,71.700134,15,1
162,Reconstruction-optimal,41,73.0,1215.7482,1152.0,66.98604,15,1
163,Reconstruction-optimal,42,78.0,1090.2313,1024.0,62.335133,15,1
164,Reconstruction-optimal,43,64.0,964.8159,896.0,58.625145,15,1
165,Reconstruction-optimal,44,67.0,789.05945,767.9999,54.04595,15,1
166,Reconstruction-optimal,45,62.0,670.0946,640.00006,47.4269,15,1
167,Reconstruction-optimal,46,43.0,541.5598,512.00006,41.982967,15,1
168,Reconstruction-optimal,47,41.0,406.63266,384.0,35.402603,15,1
169,Reconstruction-optimal,48,28.0,263.08575,256.00012,28.755945,15,1
170,Reconstruction-optimal,49,18.0,143.32162,128.0003,19.118637,15,1
171,Reconstruction-optimal,50,0.0,1.1377185e-08,8.9645386e-05,0.0063097705,15,1
172,Reconstruction-optimal,51,0.0,8.886449e-09,0.00012207031,0.10006177,15,1
173,Reconstruction-optimal,52,0.0,1.0291354e-08,0.00016975403,0.008477183,15,1
174,Reconstruction-optimal,53,0.0,8.918661e-09,-3.0517578e-05,0.011965832,15,1
175,Reconstruction-optimal,54,0.0,1.0437279e-08,6.2942505e-05,0.023377437,15,1
176,Reconstruction-optimal,55,0.0,7.334771e-09,8.583069e-05,0.027877338,15,1
177,Reconstruction-optimal,56,0.0,6.910115e-09,4.386902e-05,0.041701302,15,1
178,Reconstruction-optimal,57,0.0,6.8258e-09,2.861023e-05,0.08735161,15,1
179,Reconstruction-optimal,58,0.0,6.8056076e-09,2.0980835e-05,0.049918976,15,1
180,Reconstruction-optimal,59,0.0,6.664731e-09,3.2424927e-05,0.05390576,15,1
181,Reconstruction-optimal,60,0.0,6.8559114e-09,-2.4795532e-05,0.019827848,15,1
182,Reconstruction-optimal,61,0.0,8.794589e-09,1.5258789e-05,0.010083988,15,1
0,Random,1,180.0,6341.0684,6272.0005,234.32701,16,1
1,Random,2,150.0,6221.274,6144.0,226.41269,16,1
2,Random,3,234.0,6088.919,6016.0,217.57858,16,1
3,Random,4,193.0,5971.0166,5888.0,211.17085,16,1
4,Random,5,204.0,5826.7827,5760.0,206.53705,16,1
5,Random,6,159.0,5701.5747,5632.0,202.0202,16,1
6,Random,7,174.0,5573.7354,5504.0,197.72652,16,1
7,Random,8,168.0,5430.5117,5376.0005,189.92738,16,1
8,Random,9,218.0,5290.283,5248.0,182.93207,16,1
9,Random,10,171.0,5169.8237,5120.0,176.14964,16,1
10,Random,11,122.0,5030.8745,4992.0,171.48012,16,1
11,Random,12,121.0,4879.4473,4863.9995,168.41492,16,1
12,Random,13,132.0,4761.728,4736.0,166.3524,16,1
13,Random,14,131.0,4630.606,4608.0,162.97935,16,1
14,Random,15,124.0,4501.8584,4480.0,159.86234,16,1
15,Random,16,124.0,4383.7554,4352.0,157.39014,16,1
16,Random,17,129.0,4246.603,4223.9995,150.92842,16,1
17,Random,18,147.0,4124.7266,4095.9998,145.08647,16,1
18,Random,19,156.0,3995.433,3968.0,142.76419,16,1
19,Random,20,182.0,3868.205,3840.0,137.39131,16,1
20,Random,21,187.0,3743.741,3712.0,133.63269,16,1
21,Random,22,189.0,3641.7563,3584.0002,129.41133,16,1
22,Random,23,192.0,3528.3108,3456.0002,126.01715,16,1
23,Random,24,194.0,3388.148,3328.0,120.57457,16,1
24,Random,25,150.0,3245.7422,3200.0,112.826996,16,1
25,Random,26,132.0,3135.715,3071.9998,110.83376,16,1
26,Random,27,139.0,3003.8408,2944.0,106.00971,16,1
27,Random,28,128.0,2881.2139,2816.0002,102.23493,16,1
28,Random,29,121.0,2733.0598,2688.0,99.29576,16,1
29,Random,30,123.0,2608.9417,2560.0,96.9258,16,1
30,Random,31,137.0,2473.462,2431.9998,94.1085,16,1
31,Random,32,127.0,2369.8796,2303.9998,91.826485,16,1
32,Random,33,81.0,2241.543,2175.9998,86.67243,16,1
33,Random,34,81.0,2114.1252,2047.9996,83.73848,16,1
34,Random,35,79.0,1962.033,1919.9998,81.65368,16,1
35,Random,36,76.0,1817.469,1791.9998,79.07007,16,1
36,Random,37,51.0,1683.0475,1663.9998,75.30087,16,1
37,Random,38,49.0,1537.0271,1535.9998,71.85878,16,1
38,Random,39,46.0,1420.9283,1407.9995,69.45681,16,1
39,Random,40,43.0,1291.2864,1279.9994,67.16021,16,1
40,Random,41,38.0,1144.6624,1151.9995,63.859894,16,1
41,Random,42,29.0,1040.3499,1023.99927,61.846474,16,1
42,Random,43,25.0,896.2648,895.9993,58.408596,16,1
43,Random,44,24.0,796.14655,767.99963,53.860577,16,1
44,Random,45,23.0,679.06683,639.99945,49.033096,16,1
45,Random,46,11.0,557.1665,511.99933,43.956306,16,1
46,Random,47,12.0,440.79434,383.9988,39.01946,16,1
47,Random,48,14.0,307.28238,255.99892,26.239088,16,1
48,Random,49,10.0,130.24547,127.99855,15.581617,16,1
49,Random,50,0.0,7.4409587e-07,0.055107117,0.022930548,16,1
50,Random,51,0.0,8.283157e-08,-0.0033092499,0.042775713,16,1
51,Random,52,0.0,2.0847503e-08,-0.001405716,0.00030025755,16,1
52,Random,53,0.0,2.8710033e-08,-0.001329422,0.09224707,16,1
53,Random,54,0.0,5.1129916e-08,-0.0008983612,0.046405558,16,1
54,Random,55,0.0,1.5707418e-08,-0.0011787415,0.05225073,16,1
55,Random,56,0.0,1.7043016e-08,-0.0013599396,0.09044971,16,1
56,Random,57,0.0,1.7148157e-08,-0.00084495544,0.019384408,16,1
57,Random,58,0.0,1.1632266e-08,-0.0010166168,0.058007486,16,1
58,Random,59,0.0,2.4958082e-08,-0.00064468384,0.023865212,16,1
59,Random,60,0.0,2.589732e-08,-0.00044631958,0.016703896,16,1
60,Random,61,0.0,1.190887e-08,-0.0006504059,0.015513471,16,1
61,Classification-optimal,1,155.0,6339.5034,6272.0005,231.35153,16,1
62,Classification-optimal,2,134.0,6210.6846,6144.0,218.24734,16,1
63,Classification-optimal,3,120.0,6072.0938,6016.0,206.65329,16,1
64,Classification-optimal,4,104.0,5939.0327,5888.0,196.31071,16,1
65,Classification-optimal,5,100.0,5809.2017,5759.9995,187.37529,16,1
66,Classification-optimal,6,99.0,5676.2437,5631.9995,178.68777,16,1
67,Classification-optimal,7,99.0,5544.659,5503.9995,169.9307,16,1
68,Classification-optimal,8,99.0,5412.231,5376.0,161.39075,16,1
69,Classification-optimal,9,99.0,5298.9233,5247.9995,153.5048,16,1
70,Classification-optimal,10,99.0,5155.3237,5120.0,147.79065,16,1
71,Classification-optimal,11,99.0,5034.416,4992.0,142.14087,16,1
72,Classification-optimal,12,99.0,4899.7505,4864.0,136.82388,16,1
73,Classification-optimal,13,97.0,4787.5635,4736.0,132.47852,16,1
74,Classification-optimal,14,98.0,4641.35,4608.0,127.87965,16,1
75,Classification-optimal,15,98.0,4499.329,4480.0,124.00797,16,1
76,Classification-optimal,16,98.0,4374.9688,4352.0,120.08668,16,1
77,Classification-optimal,17,98.0,4241.8276,4224.0,116.222885,16,1
78,Classification-optimal,18,100.0,4054.5845,4096.0,112.47887,16,1
79,Classification-optimal,19,101.0,3927.7673,3968.0,108.57762,16,1
80,Classification-optimal,20,104.0,3801.285,3840.0,104.835594,16,1
81,Classification-optimal,21,100.0,3658.4524,3711.9998,101.412315,16,1
82,Classification-optimal,22,102.0,3561.587,3584.0005,97.95498,16,1
83,Classification-optimal,23,99.0,3422.6987,3456.0002,94.39489,16,1
84,Classification-optimal,24,100.0,3279.3186,3328.0,90.99944,16,1
85,Classification-optimal,25,98.0,3136.412,3199.9998,87.75471,16,1
86,Classification-optimal,26,99.0,3015.337,3072.0,84.50173,16,1
87,Classification-optimal,27,88.0,2873.982,2944.0,81.42763,16,1
88,Classification-optimal,28,85.0,2750.4463,2816.0002,78.43458,16,1
89,Classification-optimal,29,86.0,2631.146,2688.0,75.43369,16,1
90,Classification-optimal,30,79.0,2527.0657,2560.0,72.55963,16,1
91,Classification-optimal,31,79.0,2399.8762,2432.0,69.5844,16,1
92,Classification-optimal,32,74.0,2274.0928,2304.0,66.55642,16,1
93,Classification-optimal,33,64.0,2158.3088,2176.0,63.631737,16,1
94,Classification-optimal,34,70.0,2006.9808,2048.0005,60.672,16,1
95,Classification-optimal,35,55.0,1876.74,1920.0,57.908638,16,1
96,Classification-optimal,36,58.0,1748.6362,1792.0001,55.06759,16,1
97,Classification-optimal,37,59.0,1592.2242,1663.9999,52.153812,16,1
98,Classification-optimal,38,56.0,1469.2279,1536.0001,49.17002,16,1
99,Classification-optimal,39,58.0,1338.2817,1408.0002,46.18505,16,1
100,Classification-optimal,40,50.0,1229.0283,1280.0001,43.26802,16,1
101,Classification-optimal,41,52.0,1089.4413,1152.0005,40.362785,16,1
102,Classification-optimal,42,40.0,955.2196,1024.0005,37.48203,16,1
103,Classification-optimal,43,35.0,827.39685,896.0012,34.399475,16,1
104,Classification-optimal,44,27.0,706.2423,768.00116,31.109678,16,1
105,Classification-optimal,45,18.0,600.65424,640.0033,27.838692,16,1
106,Classification-optimal,46,20.0,482.38934,512.004,24.286268,16,1
107,Classification-optimal,47,22.0,387.32104,384.00443,20.322983,16,1
108,Classification-optimal,48,3.0,275.43317,256.00766,15.751234,16,1
109,Classification-optimal,49,4.0,131.12921,128.00658,9.753114,16,1
110,Classification-optimal,50,0.0,1.1577541e-07,0.008518219,0.0,16,1
111,Classification-optimal,51,0.0,7.165611e-08,0.0053138733,0.0,16,1
112,Classification-optimal,52,0.0,3.258287e-08,0.00034332275,0.0,16,1
113,Classification-optimal,53,0.0,2.8399219e-08,0.0013637543,0.0,16,1
114,Classification-optimal,54,0.0,1.8524712e-08,0.00038909912,0.0,16,1
115,Classification-optimal,55,0.0,2.5268696e-08,0.0005836487,0.0,16,1
116,Classification-optimal,56,0.0,1.7170615e-08,0.00081062317,0.0,16,1
117,Classification-optimal,57,0.0,1.3898047e-08,0.0006980896,0.0,16,1
118,Classification-optimal,58,0.0,1.5697296e-08,0.00083732605,0.0,16,1
119,Classification-optimal,59,0.0,1.3541699e-08,0.0007324219,0.0,16,1
120,Classification-optimal,60,0.0,1.8217163e-08,0.00023078918,0.0,16,1
121,Classification-optimal,61,0.0,1.5561739e-08,0.0002632141,0.0,16,1
122,Reconstruction-optimal,1,312.0,6338.9443,6272.0,237.48157,16,1
123,Reconstruction-optimal,2,329.0,6203.6797,6144.0005,229.11433,16,1
124,Reconstruction-optimal,3,262.0,6079.082,6016.0,222.09712,16,1
125,Reconstruction-optimal,4,189.0,5953.3984,5888.0,216.38025,16,1
126,Reconstruction-optimal,5,265.0,5828.7,5759.9995,210.91522,16,1
127,Reconstruction-optimal,6,262.0,5703.903,5632.0,206.31087,16,1
128,Reconstruction-optimal,7,291.0,5574.4033,5504.0,200.34874,16,1
129,Reconstruction-optimal,8,229.0,5457.595,5376.0,195.92036,16,1
130,Reconstruction-optimal,9,170.0,5316.0967,5248.0,192.30194,16,1
131,Reconstruction-optimal,10,147.0,5182.628,5120.0,188.508,16,1
132,Reconstruction-optimal,11,168.0,5045.4707,4992.0,185.77225,16,1
133,Reconstruction-optimal,12,153.0,4926.448,4864.0005,181.36937,16,1
134,Reconstruction-optimal,13,139.0,4786.184,4736.0,176.98569,16,1
135,Reconstruction-optimal,14,132.0,4657.0605,4608.0005,173.83391,16,1
136,Reconstruction-optimal,15,133.0,4512.572,4480.0,170.6873,16,1
137,Reconstruction-optimal,16,101.0,4386.741,4352.0,167.27654,16,1
138,Reconstruction-optimal,17,116.0,4230.2334,4224.0,162.3239,16,1
139,Reconstruction-optimal,18,175.0,4107.4287,4096.0005,157.42583,16,1
140,Reconstruction-optimal,19,165.0,3950.3481,3968.0,154.00647,16,1
141,Reconstruction-optimal,20,145.0,3813.08,3839.9998,149.0095,16,1
142,Reconstruction-optimal,21,150.0,3674.7007,3712.0002,145.51239,16,1
143,Reconstruction-optimal,22,255.0,3555.417,3584.0002,139.24023,16,1
144,Reconstruction-optimal,23,231.0,3454.813,3456.0,134.38242,16,1
145,Reconstruction-optimal,24,233.0,3329.591,3328.0,132.26657,16,1
146,Reconstruction-optimal,25,234.0,3233.9773,3199.9998,130.23062,16,1
147,Reconstruction-optimal,26,245.0,3121.5042,3072.0,126.5389,16,1
148,Reconstruction-optimal,27,270.0,2977.413,2944.0,121.5963,16,1
149,Reconstruction-optimal,28,268.0,2845.0225,2816.0,118.98773,16,1
150,Reconstruction-optimal,29,267.0,2685.3154,2688.0,115.34325,16,1
151,Reconstruction-optimal,30,242.0,2536.1812,2560.0,111.7006,16,1
152,Reconstruction-optimal,31,244.0,2410.8591,2432.0,107.47147,16,1
153,Reconstruction-optimal,32,232.0,2279.7163,2304.0,104.547,16,1
154,Reconstruction-optimal,33,184.0,2157.468,2176.0,100.60742,16,1
155,Reconstruction-optimal,34,181.0,2027.873,2048.0,98.22152,16,1
156,Reconstruction-optimal,35,159.0,1928.7008,1920.0001,94.80399,16,1
157,Reconstruction-optimal,36,159.0,1801.7936,1792.0,91.297195,16,1
158,Reconstruction-optimal,37,144.0,1650.4603,1664.0,87.8544,16,1
159,Reconstruction-optimal,38,155.0,1501.9269,1536.0001,84.633736,16,1
160,Reconstruction-optimal,39,154.0,1400.393,1408.0001,80.94999,16,1
161,Reconstruction-optimal,40,127.0,1285.7429,1280.0001,77.80436,16,1
162,Reconstruction-optimal,41,120.0,1122.8972,1152.0001,71.99072,16,1
163,Reconstruction-optimal,42,90.0,987.9074,1024.0001,64.88711,16,1
164,Reconstruction-optimal,43,88.0,839.5249,896.0003,61.05313,16,1
165,Reconstruction-optimal,44,70.0,716.14795,768.0002,53.057545,16,1
166,Reconstruction-optimal,45,68.0,614.9105,640.0001,48.968918,16,1
167,Reconstruction-optimal,46,54.0,499.82776,512.00006,44.156883,16,1
168,Reconstruction-optimal,47,54.0,382.17947,384.00012,38.213383,16,1
169,Reconstruction-optimal,48,29.0,236.8906,256.00006,29.736433,16,1
170,Reconstruction-optimal,49,7.0,105.98802,128.00015,19.404036,16,1
171,Reconstruction-optimal,50,0.0,9.425335e-09,0.00025367737,0.07850888,16,1
172,Reconstruction-optimal,51,0.0,2.2734557e-08,1.1444092e-05,0.033767134,16,1
173,Reconstruction-optimal,52,0.0,1.7100803e-08,4.9591064e-05,0.06028821,16,1
174,Reconstruction-optimal,53,0.0,1.0709534e-08,2.861023e-05,0.051629573,16,1
175,Reconstruction-optimal,54,0.0,1.9369395e-08,0.00017929077,0.028858524,16,1
176,Reconstruction-optimal,55,0.0,1.1614092e-08,3.2424927e-05,0.017606316,16,1
177,Reconstruction-optimal,56,0.0,1.1398349e-08,0.00018882751,0.0668785,16,1
178,Reconstruction-optimal,57,0.0,6.17635e-09,0.0001449585,0.006966854,16,1
179,Reconstruction-optimal,58,0.0,1.4296003e-08,0.00019836426,0.06821284,16,1
180,Reconstruction-optimal,59,0.0,6.025874e-09,0.00010108948,0.046491705,16,1
181,Reconstruction-optimal,60,0.0,7.8423685e-09,6.67572e-05,0.009955389,16,1
182,Reconstruction-optimal,61,0.0,6.4602323e-09,8.583069e-05,0.031270977,16,1
0,Random,1,222.0,6263.784,6272.0,234.77559,17,1
1,Random,2,209.0,6143.4067,6144.0,223.28957,17,1
2,Random,3,227.0,6025.177,6016.0,215.17671,17,1
3,Random,4,227.0,5890.08,5888.0,205.80972,17,1
4,Random,5,231.0,5784.9688,5759.9995,200.48903,17,1
5,Random,6,206.0,5677.6777,5632.0,193.2999,17,1
6,Random,7,207.0,5553.42,5504.0,190.40773,17,1
7,Random,8,205.0,5442.7114,5376.0,186.62257,17,1
8,Random,9,203.0,5313.8823,5248.0,184.26857,17,1
9,Random,10,182.0,5180.2485,5120.0,176.73645,17,1
10,Random,11,182.0,5059.3525,4992.0,171.34709,17,1
11,Random,12,174.0,4923.9834,4864.0,166.82756,17,1
12,Random,13,167.0,4790.417,4735.9995,163.9421,17,1
13,Random,14,184.0,4636.924,4608.0,160.57263,17,1
14,Random,15,191.0,4515.5728,4480.0005,156.75505,17,1
15,Random,16,162.0,4381.5684,4352.0,154.34566,17,1
16,Random,17,165.0,4276.159,4224.0,150.89882,17,1
17,Random,18,175.0,4152.723,4095.9998,147.00764,17,1
18,Random,19,165.0,3982.8145,3968.0002,144.84906,17,1
19,Random,20,176.0,3873.453,3840.0,141.94905,17,1
20,Random,21,159.0,3766.0925,3712.0,138.62985,17,1
21,Random,22,180.0,3643.1582,3583.9998,132.80884,17,1
22,Random,23,163.0,3517.5623,3456.0,128.06235,17,1
23,Random,24,171.0,3403.9592,3327.9998,125.30865,17,1
24,Random,25,165.0,3287.9846,3200.0,123.30822,17,1
25,Random,26,163.0,3154.0676,3072.0,120.165855,17,1
26,Random,27,160.0,3048.269,2944.0,115.369804,17,1
27,Random,28,130.0,2889.2058,2816.0,108.01973,17,1
28,Random,29,123.0,2763.5122,2688.0,105.47334,17,1
29,Random,30,122.0,2607.2908,2559.9998,102.665215,17,1
30,Random,31,118.0,2492.6477,2431.9998,99.54335,17,1
31,Random,32,109.0,2378.0706,2303.9998,94.30591,17,1
32,Random,33,109.0,2270.9429,2176.0,90.99198,17,1
33,Random,34,97.0,2143.8193,2047.9999,88.56224,17,1
34,Random,35,100.0,1991.1328,1920.0,84.27049,17,1
35,Random,36,102.0,1875.8873,1792.0001,82.289444,17,1
36,Random,37,101.0,1717.0573,1664.0,78.50958,17,1
37,Random,38,104.0,1562.0282,1536.0,74.65814,17,1
38,Random,39,80.0,1454.2234,1408.0005,71.53781,17,1
39,Random,40,67.0,1316.6667,1280.0002,66.7786,17,1
40,Random,41,75.0,1162.4103,1152.0005,63.607082,17,1
41,Random,42,78.0,1040.3767,1024.0007,59.740406,17,1
42,Random,43,66.0,924.9911,896.0009,55.479843,17,1
43,Random,44,45.0,796.83093,768.0012,45.72344,17,1
44,Random,45,33.0,646.5947,640.00134,42.40557,17,1
45,Random,46,37.0,518.56354,512.0012,37.535442,17,1
46,Random,47,43.0,386.519,384.00388,32.306843,17,1
47,Random,48,38.0,268.10486,256.00388,25.977783,17,1
48,Random,49,38.0,148.6305,128.03665,17.428444,17,1
49,Random,50,0.0,1.005095e-06,0.17827797,0.030995853,17,1
50,Random,51,0.0,3.5545511e-07,0.11450291,0.008054454,17,1
51,Random,52,0.0,6.039886e-07,0.045049667,0.020801265,17,1
52,Random,53,0.0,3.97833e-08,0.0060214996,0.06671126,17,1
53,Random,54,0.0,2.3254064e-08,0.0014600754,0.036622144,17,1
54,Random,55,0.0,2.0818312e-08,0.001039505,0.017541103,17,1
55,Random,56,0.0,1.777408e-08,0.0005903244,0.09415132,17,1
56,Random,57,0.0,1.6741108e-08,-3.2424927e-05,0.017742775,17,1
57,Random,58,0.0,1.4952874e-08,-0.0001077652,0.019645058,17,1
58,Random,59,0.0,1.2951943e-08,5.722046e-06,0.036578074,17,1
59,Random,60,0.0,1.1960115e-08,-0.00028038025,0.007047308,17,1
60,Random,61,0.0,1.1825158e-08,-0.00013256073,0.07307471,17,1
61,Classification-optimal,1,269.0,6267.241,6272.0,231.29623,17,1
62,Classification-optimal,2,196.0,6143.7593,6144.0,217.4039,17,1
63,Classification-optimal,3,209.0,5987.175,6016.0,206.45572,17,1
64,Classification-optimal,4,178.0,5842.6675,5888.0,196.49193,17,1
65,Classification-optimal,5,178.0,5703.8843,5760.0,187.35274,17,1
66,Classification-optimal,6,146.0,5582.0474,5631.9995,178.23088,17,1
67,Classification-optimal,7,146.0,5452.289,5504.0,169.37204,17,1
68,Classification-optimal,8,155.0,5337.5903,5376.0,161.15237,17,1
69,Classification-optimal,9,154.0,5211.927,5248.0005,153.78442,17,1
70,Classification-optimal,10,152.0,5100.763,5119.9995,145.40044,17,1
71,Classification-optimal,11,159.0,4968.729,4992.0,140.24495,17,1
72,Classification-optimal,12,148.0,4873.9463,4864.0,135.16888,17,1
73,Classification-optimal,13,148.0,4740.8223,4736.0,130.72414,17,1
74,Classification-optimal,14,134.0,4646.217,4608.0,126.6915,17,1
75,Classification-optimal,15,135.0,4511.2334,4480.0,122.42582,17,1
76,Classification-optimal,16,145.0,4348.0645,4352.0,118.06513,17,1
77,Classification-optimal,17,147.0,4224.865,4224.0,114.60686,17,1
78,Classification-optimal,18,148.0,4085.0774,4096.0005,111.12141,17,1
79,Classification-optimal,19,154.0,3965.565,3968.0,107.94047,17,1
80,Classification-optimal,20,119.0,3840.4556,3840.0,104.660645,17,1
81,Classification-optimal,21,124.0,3717.1687,3711.9998,101.521576,17,1
82,Classification-optimal,22,123.0,3591.454,3583.9998,98.346825,17,1
83,Classification-optimal,23,112.0,3470.5579,3456.0,94.965996,17,1
84,Classification-optimal,24,110.0,3337.9414,3328.0,91.74208,17,1
85,Classification-optimal,25,113.0,3214.2937,3200.0,88.52021,17,1
86,Classification-optimal,26,109.0,3089.1187,3072.0,85.08463,17,1
87,Classification-optimal,27,105.0,2944.2017,2944.0,81.54095,17,1
88,Classification-optimal,28,104.0,2825.5933,2815.9998,78.47525,17,1
89,Classification-optimal,29,66.0,2678.127,2688.0,75.47174,17,1
90,Classification-optimal,30,62.0,2526.7976,2559.9998,72.47778,17,1
91,Classification-optimal,31,65.0,2424.1082,2432.0,69.25126,17,1
92,Classification-optimal,32,66.0,2284.3672,2303.9998,66.42089,17,1
93,Classification-optimal,33,68.0,2173.432,2176.0,63.51186,17,1
94,Classification-optimal,34,63.0,2074.1016,2047.9999,60.667816,17,1
95,Classification-optimal,35,56.0,1942.0117,1919.9999,57.81036,17,1
96,Classification-optimal,36,46.0,1818.7639,1792.0001,54.8039,17,1
97,Classification-optimal,37,42.0,1718.0238,1663.9999,51.966248,17,1
