,Sampling Type,Sample Size,Signal idx,class_error,rec_error,Analytic Reconstruction Error,Analytic Classification Error
10302,Reconstruction-optimal,21,42,12.5,91.816734,-1.1920929e-07,0.002502602
10303,Reconstruction-optimal,21,43,16.0,103.207405,-1.1920929e-07,0.002502602
10304,Reconstruction-optimal,21,44,14.5,104.29462,-1.1920929e-07,0.002502602
10305,Reconstruction-optimal,21,45,15.0,105.60868,-1.1920929e-07,0.002502602
10306,Reconstruction-optimal,21,46,18.5,83.70721,-1.1920929e-07,0.002502602
10307,Reconstruction-optimal,21,47,16.5,78.8134,-1.1920929e-07,0.002502602
10308,Reconstruction-optimal,21,48,15.0,78.606544,-1.1920929e-07,0.002502602
10309,Reconstruction-optimal,21,49,12.5,68.927246,-1.1920929e-07,0.002502602
10310,Reconstruction-optimal,21,50,13.0,58.815277,-1.1920929e-07,0.002502602
10311,Reconstruction-optimal,21,51,9.5,59.067802,-1.1920929e-07,0.002502602
10312,Reconstruction-optimal,21,52,11.5,51.899384,-1.1920929e-07,0.002502602
10313,Reconstruction-optimal,21,53,11.0,37.502216,-1.1920929e-07,0.002502602
10314,Reconstruction-optimal,21,54,5.5,58.74375,-1.1920929e-07,0.002502602
10315,Reconstruction-optimal,21,55,15.5,67.99895,-1.1920929e-07,0.002502602
10316,Reconstruction-optimal,21,56,13.0,89.194534,-1.1920929e-07,0.002502602
10317,Reconstruction-optimal,21,57,11.5,98.1582,-1.1920929e-07,0.002502602
10318,Reconstruction-optimal,21,58,12.5,94.89877,-1.1920929e-07,0.002502602
10319,Reconstruction-optimal,21,59,10.0,93.650085,-1.1920929e-07,0.002502602
10320,Reconstruction-optimal,21,60,9.5,90.76465,-1.1920929e-07,0.002502602
10321,Reconstruction-optimal,21,61,12.5,87.88686,-1.1920929e-07,0.002502602
10322,Reconstruction-optimal,21,62,12.5,67.63274,-1.1920929e-07,0.002502602
10323,Reconstruction-optimal,21,63,13.0,64.10999,-1.1920929e-07,0.002502602
10324,Reconstruction-optimal,21,64,11.5,65.56125,-1.1920929e-07,0.002502602
10325,Reconstruction-optimal,21,65,13.5,72.55066,-1.1920929e-07,0.002502602
10326,Reconstruction-optimal,21,66,12.5,75.2294,-1.1920929e-07,0.002502602
10327,Reconstruction-optimal,21,67,16.0,48.16612,-1.1920929e-07,0.002502602
10328,Reconstruction-optimal,21,68,10.5,38.613205,-1.1920929e-07,0.002502602
10329,Reconstruction-optimal,21,69,10.5,39.576904,-1.1920929e-07,0.002502602
10330,Reconstruction-optimal,21,70,11.0,22.177639,-1.1920929e-07,0.002502602
10331,Reconstruction-optimal,21,71,18.0,24.106453,-1.1920929e-07,0.002502602
10332,Reconstruction-optimal,21,72,13.5,29.129686,-1.1920929e-07,0.002502602
10333,Reconstruction-optimal,21,73,5.5,26.396517,-1.1920929e-07,0.002502602
10334,Reconstruction-optimal,21,74,8.5,25.252728,-1.1920929e-07,0.002502602
10335,Reconstruction-optimal,21,75,8.0,54.564816,-1.1920929e-07,0.002502602
10336,Reconstruction-optimal,21,76,9.5,28.864212,-1.1920929e-07,0.002502602
10337,Reconstruction-optimal,21,77,9.0,75.46984,-1.1920929e-07,0.002502602
10338,Reconstruction-optimal,21,78,8.5,62.711407,-1.1920929e-07,0.002502602
10339,Reconstruction-optimal,21,79,12.5,79.11879,-1.1920929e-07,0.002502602
10340,Reconstruction-optimal,21,80,10.5,68.66173,-1.1920929e-07,0.002502602
10341,Reconstruction-optimal,21,81,3.5,28.958311,-1.1920929e-07,0.002502602
10342,Reconstruction-optimal,21,82,9.5,7.2604914,-1.1920929e-07,0.002502602
10343,Reconstruction-optimal,21,83,4.5,16.092175,-1.1920929e-07,0.002502602
10344,Reconstruction-optimal,21,84,3.5,19.923134,-1.1920929e-07,0.002502602
10345,Reconstruction-optimal,21,85,4.5,19.13014,-1.1920929e-07,0.002502602
10346,Reconstruction-optimal,21,86,12.5,11.187815,-1.1920929e-07,0.002502602
10347,Reconstruction-optimal,21,87,9.0,8.584126,-1.1920929e-07,0.002502602
10348,Reconstruction-optimal,21,88,9.5,32.61859,-1.1920929e-07,0.002502602
10349,Reconstruction-optimal,21,89,4.5,18.664742,-1.1920929e-07,0.002502602
10350,Reconstruction-optimal,21,90,10.5,12.291905,-1.1920929e-07,0.002502602
10351,Reconstruction-optimal,21,91,7.5,29.956451,-1.1920929e-07,0.002502602
10352,Reconstruction-optimal,21,92,10.5,10.60944,-1.1920929e-07,0.002502602
10353,Reconstruction-optimal,21,93,7.5,3.4488645,-1.1920929e-07,0.002502602
10354,Reconstruction-optimal,21,94,3.5,5.510558,-1.1920929e-07,0.002502602
10355,Reconstruction-optimal,22,0,20.0,135.92163,-1.3411045e-07,0.0014412956
10356,Reconstruction-optimal,22,1,17.5,149.36195,-1.3411045e-07,0.0014412956
10357,Reconstruction-optimal,22,2,17.0,140.31732,-1.3411045e-07,0.0014412956
10358,Reconstruction-optimal,22,3,16.0,144.91359,-1.3411045e-07,0.0014412956
10359,Reconstruction-optimal,22,4,14.5,134.12537,-1.3411045e-07,0.0014412956
10360,Reconstruction-optimal,22,5,20.5,128.29543,-1.3411045e-07,0.0014412956
10361,Reconstruction-optimal,22,6,14.5,133.07657,-1.3411045e-07,0.0014412956
10362,Reconstruction-optimal,22,7,14.0,127.5454,-1.3411045e-07,0.0014412956
10363,Reconstruction-optimal,22,8,14.0,112.40728,-1.3411045e-07,0.0014412956
10364,Reconstruction-optimal,22,9,13.5,114.95131,-1.3411045e-07,0.0014412956
10365,Reconstruction-optimal,22,10,15.0,141.6383,-1.3411045e-07,0.0014412956
10366,Reconstruction-optimal,22,11,14.5,147.28723,-1.3411045e-07,0.0014412956
10367,Reconstruction-optimal,22,12,16.5,145.0698,-1.3411045e-07,0.0014412956
10368,Reconstruction-optimal,22,13,18.5,140.72664,-1.3411045e-07,0.0014412956
10369,Reconstruction-optimal,22,14,19.0,126.79849,-1.3411045e-07,0.0014412956
10370,Reconstruction-optimal,22,15,14.0,103.99414,-1.3411045e-07,0.0014412956
10371,Reconstruction-optimal,22,16,18.5,96.56323,-1.3411045e-07,0.0014412956
10372,Reconstruction-optimal,22,17,12.5,107.01543,-1.3411045e-07,0.0014412956
10373,Reconstruction-optimal,22,18,12.5,123.62953,-1.3411045e-07,0.0014412956
10374,Reconstruction-optimal,22,19,14.5,113.93497,-1.3411045e-07,0.0014412956
10375,Reconstruction-optimal,22,20,9.5,126.30776,-1.3411045e-07,0.0014412956
10376,Reconstruction-optimal,22,21,14.5,120.75551,-1.3411045e-07,0.0014412956
10377,Reconstruction-optimal,22,22,19.5,111.31959,-1.3411045e-07,0.0014412956
10378,Reconstruction-optimal,22,23,18.0,95.51601,-1.3411045e-07,0.0014412956
10379,Reconstruction-optimal,22,24,12.5,87.404144,-1.3411045e-07,0.0014412956
10380,Reconstruction-optimal,22,25,12.5,80.34029,-1.3411045e-07,0.0014412956
10381,Reconstruction-optimal,22,26,11.5,85.95949,-1.3411045e-07,0.0014412956
10382,Reconstruction-optimal,22,27,11.5,89.80282,-1.3411045e-07,0.0014412956
10383,Reconstruction-optimal,22,28,12.5,82.52659,-1.3411045e-07,0.0014412956
10384,Reconstruction-optimal,22,29,9.5,80.73165,-1.3411045e-07,0.0014412956
10385,Reconstruction-optimal,22,30,12.5,83.53487,-1.3411045e-07,0.0014412956
10386,Reconstruction-optimal,22,31,13.0,132.80573,-1.3411045e-07,0.0014412956
10387,Reconstruction-optimal,22,32,9.5,129.18102,-1.3411045e-07,0.0014412956
10388,Reconstruction-optimal,22,33,10.5,87.24689,-1.3411045e-07,0.0014412956
10389,Reconstruction-optimal,22,34,14.0,91.00281,-1.3411045e-07,0.0014412956
10390,Reconstruction-optimal,22,35,13.0,72.72215,-1.3411045e-07,0.0014412956
10391,Reconstruction-optimal,22,36,12.0,77.69148,-1.3411045e-07,0.0014412956
10392,Reconstruction-optimal,22,37,12.0,74.46009,-1.3411045e-07,0.0014412956
10393,Reconstruction-optimal,22,38,12.0,85.13869,-1.3411045e-07,0.0014412956
10394,Reconstruction-optimal,22,39,12.5,71.101425,-1.3411045e-07,0.0014412956
10395,Reconstruction-optimal,22,40,13.5,57.2304,-1.3411045e-07,0.0014412956
10396,Reconstruction-optimal,22,41,12.5,58.384842,-1.3411045e-07,0.0014412956
10397,Reconstruction-optimal,22,42,12.5,82.52675,-1.3411045e-07,0.0014412956
10398,Reconstruction-optimal,22,43,16.0,92.76492,-1.3411045e-07,0.0014412956
10399,Reconstruction-optimal,22,44,14.5,93.74214,-1.3411045e-07,0.0014412956
10400,Reconstruction-optimal,22,45,15.0,94.923256,-1.3411045e-07,0.0014412956
10401,Reconstruction-optimal,22,46,18.5,75.23774,-1.3411045e-07,0.0014412956
10402,Reconstruction-optimal,22,47,16.5,70.83908,-1.3411045e-07,0.0014412956
10403,Reconstruction-optimal,22,48,15.0,70.65318,-1.3411045e-07,0.0014412956
10404,Reconstruction-optimal,22,49,12.5,61.953217,-1.3411045e-07,0.0014412956
10405,Reconstruction-optimal,22,50,13.0,52.864365,-1.3411045e-07,0.0014412956
10406,Reconstruction-optimal,22,51,9.5,53.091343,-1.3411045e-07,0.0014412956
10407,Reconstruction-optimal,22,52,11.5,46.648224,-1.3411045e-07,0.0014412956
10408,Reconstruction-optimal,22,53,10.0,33.707767,-1.3411045e-07,0.0014412956
10409,Reconstruction-optimal,22,54,4.5,52.800095,-1.3411045e-07,0.0014412956
10410,Reconstruction-optimal,22,55,15.5,61.118843,-1.3411045e-07,0.0014412956
10411,Reconstruction-optimal,22,56,13.0,80.169876,-1.3411045e-07,0.0014412956
10412,Reconstruction-optimal,22,57,12.5,88.2266,-1.3411045e-07,0.0014412956
10413,Reconstruction-optimal,22,58,12.5,85.29694,-1.3411045e-07,0.0014412956
10414,Reconstruction-optimal,22,59,10.0,84.174576,-1.3411045e-07,0.0014412956
10415,Reconstruction-optimal,22,60,9.5,81.5811,-1.3411045e-07,0.0014412956
10416,Reconstruction-optimal,22,61,12.5,78.99448,-1.3411045e-07,0.0014412956
10417,Reconstruction-optimal,22,62,12.5,60.78969,-1.3411045e-07,0.0014412956
10418,Reconstruction-optimal,22,63,13.0,57.623344,-1.3411045e-07,0.0014412956
10419,Reconstruction-optimal,22,64,11.5,58.92778,-1.3411045e-07,0.0014412956
10420,Reconstruction-optimal,22,65,13.5,65.20999,-1.3411045e-07,0.0014412956
10421,Reconstruction-optimal,22,66,13.5,67.61772,-1.3411045e-07,0.0014412956
10422,Reconstruction-optimal,22,67,16.0,43.292694,-1.3411045e-07,0.0014412956
10423,Reconstruction-optimal,22,68,10.5,34.70635,-1.3411045e-07,0.0014412956
10424,Reconstruction-optimal,22,69,9.5,35.57253,-1.3411045e-07,0.0014412956
10425,Reconstruction-optimal,22,70,11.0,19.933722,-1.3411045e-07,0.0014412956
10426,Reconstruction-optimal,22,71,15.0,21.667368,-1.3411045e-07,0.0014412956
10427,Reconstruction-optimal,22,72,11.5,26.182362,-1.3411045e-07,0.0014412956
10428,Reconstruction-optimal,22,73,4.5,23.725721,-1.3411045e-07,0.0014412956
10429,Reconstruction-optimal,22,74,8.5,22.697674,-1.3411045e-07,0.0014412956
10430,Reconstruction-optimal,22,75,8.0,49.043945,-1.3411045e-07,0.0014412956
10431,Reconstruction-optimal,22,76,7.5,25.94376,-1.3411045e-07,0.0014412956
10432,Reconstruction-optimal,22,77,9.0,67.833824,-1.3411045e-07,0.0014412956
10433,Reconstruction-optimal,22,78,7.5,56.36628,-1.3411045e-07,0.0014412956
10434,Reconstruction-optimal,22,79,12.5,71.113594,-1.3411045e-07,0.0014412956
10435,Reconstruction-optimal,22,80,10.5,61.71453,-1.3411045e-07,0.0014412956
10436,Reconstruction-optimal,22,81,3.5,26.028313,-1.3411045e-07,0.0014412956
10437,Reconstruction-optimal,22,82,7.5,6.5258923,-1.3411045e-07,0.0014412956
10438,Reconstruction-optimal,22,83,3.5,14.463988,-1.3411045e-07,0.0014412956
10439,Reconstruction-optimal,22,84,3.5,17.9073,-1.3411045e-07,0.0014412956
10440,Reconstruction-optimal,22,85,4.5,17.194557,-1.3411045e-07,0.0014412956
10441,Reconstruction-optimal,22,86,10.5,10.05583,-1.3411045e-07,0.0014412956
10442,Reconstruction-optimal,22,87,9.0,7.7155905,-1.3411045e-07,0.0014412956
10443,Reconstruction-optimal,22,88,7.5,29.318281,-1.3411045e-07,0.0014412956
10444,Reconstruction-optimal,22,89,4.5,16.77625,-1.3411045e-07,0.0014412956
10445,Reconstruction-optimal,22,90,10.5,11.048218,-1.3411045e-07,0.0014412956
10446,Reconstruction-optimal,22,91,7.5,26.92545,-1.3411045e-07,0.0014412956
10447,Reconstruction-optimal,22,92,10.5,9.535982,-1.3411045e-07,0.0014412956
10448,Reconstruction-optimal,22,93,6.5,3.0999074,-1.3411045e-07,0.0014412956
10449,Reconstruction-optimal,22,94,2.5,4.9529905,-1.3411045e-07,0.0014412956
10450,Reconstruction-optimal,23,0,16.0,127.44058,-2.9802322e-08,0.0008415028
10451,Reconstruction-optimal,23,1,15.5,140.04225,-2.9802322e-08,0.0008415028
10452,Reconstruction-optimal,23,2,17.0,131.56201,-2.9802322e-08,0.0008415028
10453,Reconstruction-optimal,23,3,16.0,135.87146,-2.9802322e-08,0.0008415028
10454,Reconstruction-optimal,23,4,14.5,125.75639,-2.9802322e-08,0.0008415028
10455,Reconstruction-optimal,23,5,21.5,120.29022,-2.9802322e-08,0.0008415028
10456,Reconstruction-optimal,23,6,14.5,124.77304,-2.9802322e-08,0.0008415028
10457,Reconstruction-optimal,23,7,14.0,119.58699,-2.9802322e-08,0.0008415028
10458,Reconstruction-optimal,23,8,14.0,105.39345,-2.9802322e-08,0.0008415028
10459,Reconstruction-optimal,23,9,13.5,107.77875,-2.9802322e-08,0.0008415028
10460,Reconstruction-optimal,23,10,15.0,132.80057,-2.9802322e-08,0.0008415028
10461,Reconstruction-optimal,23,11,14.5,138.09698,-2.9802322e-08,0.0008415028
10462,Reconstruction-optimal,23,12,16.5,136.01797,-2.9802322e-08,0.0008415028
10463,Reconstruction-optimal,23,13,15.5,131.94576,-2.9802322e-08,0.0008415028
10464,Reconstruction-optimal,23,14,18.0,118.88669,-2.9802322e-08,0.0008415028
10465,Reconstruction-optimal,23,15,14.0,97.50526,-2.9802322e-08,0.0008415028
10466,Reconstruction-optimal,23,16,18.5,90.53801,-2.9802322e-08,0.0008415028
10467,Reconstruction-optimal,23,17,12.5,100.338036,-2.9802322e-08,0.0008415028
10468,Reconstruction-optimal,23,18,12.5,115.915474,-2.9802322e-08,0.0008415028
10469,Reconstruction-optimal,23,19,14.5,106.825775,-2.9802322e-08,0.0008415028
10470,Reconstruction-optimal,23,20,9.5,118.42659,-2.9802322e-08,0.0008415028
10471,Reconstruction-optimal,23,21,14.5,113.220764,-2.9802322e-08,0.0008415028
10472,Reconstruction-optimal,23,22,19.5,104.37362,-2.9802322e-08,0.0008415028
10473,Reconstruction-optimal,23,23,18.0,89.556145,-2.9802322e-08,0.0008415028
10474,Reconstruction-optimal,23,24,12.5,81.950424,-2.9802322e-08,0.0008415028
10475,Reconstruction-optimal,23,25,12.5,75.32733,-2.9802322e-08,0.0008415028
10476,Reconstruction-optimal,23,26,11.5,80.5959,-2.9802322e-08,0.0008415028
10477,Reconstruction-optimal,23,27,11.5,84.199425,-2.9802322e-08,0.0008415028
10478,Reconstruction-optimal,23,28,12.5,77.37721,-2.9802322e-08,0.0008415028
10479,Reconstruction-optimal,23,29,9.5,75.69429,-2.9802322e-08,0.0008415028
10480,Reconstruction-optimal,23,30,12.5,78.32258,-2.9802322e-08,0.0008415028
10481,Reconstruction-optimal,23,31,13.0,124.519104,-2.9802322e-08,0.0008415028
10482,Reconstruction-optimal,23,32,9.5,121.12055,-2.9802322e-08,0.0008415028
10483,Reconstruction-optimal,23,33,10.5,81.802986,-2.9802322e-08,0.0008415028
10484,Reconstruction-optimal,23,34,15.0,85.32454,-2.9802322e-08,0.0008415028
10485,Reconstruction-optimal,23,35,13.0,68.18454,-2.9802322e-08,0.0008415028
10486,Reconstruction-optimal,23,36,12.0,72.84379,-2.9802322e-08,0.0008415028
10487,Reconstruction-optimal,23,37,11.0,69.81406,-2.9802322e-08,0.0008415028
10488,Reconstruction-optimal,23,38,12.0,79.826324,-2.9802322e-08,0.0008415028
10489,Reconstruction-optimal,23,39,12.5,66.66494,-2.9802322e-08,0.0008415028
10490,Reconstruction-optimal,23,40,13.5,53.659412,-2.9802322e-08,0.0008415028
10491,Reconstruction-optimal,23,41,12.5,54.74183,-2.9802322e-08,0.0008415028
10492,Reconstruction-optimal,23,42,12.5,77.37735,-2.9802322e-08,0.0008415028
10493,Reconstruction-optimal,23,43,16.0,86.9767,-2.9802322e-08,0.0008415028
10494,Reconstruction-optimal,23,44,14.5,87.89295,-2.9802322e-08,0.0008415028
10495,Reconstruction-optimal,23,45,15.0,89.00037,-2.9802322e-08,0.0008415028
10496,Reconstruction-optimal,23,46,18.5,70.54317,-2.9802322e-08,0.0008415028
10497,Reconstruction-optimal,23,47,16.5,66.418976,-2.9802322e-08,0.0008415028
10498,Reconstruction-optimal,23,48,15.0,66.244675,-2.9802322e-08,0.0008415028
10499,Reconstruction-optimal,23,49,12.5,58.087547,-2.9802322e-08,0.0008415028
10500,Reconstruction-optimal,23,50,13.0,49.565807,-2.9802322e-08,0.0008415028
10501,Reconstruction-optimal,23,51,9.5,49.77862,-2.9802322e-08,0.0008415028
10502,Reconstruction-optimal,23,52,11.5,43.737537,-2.9802322e-08,0.0008415028
10503,Reconstruction-optimal,23,53,10.0,31.604513,-2.9802322e-08,0.0008415028
10504,Reconstruction-optimal,23,54,4.5,49.505554,-2.9802322e-08,0.0008415028
10505,Reconstruction-optimal,23,55,15.5,57.305225,-2.9802322e-08,0.0008415028
10506,Reconstruction-optimal,23,56,13.0,75.16754,-2.9802322e-08,0.0008415028
10507,Reconstruction-optimal,23,57,11.5,82.72154,-2.9802322e-08,0.0008415028
10508,Reconstruction-optimal,23,58,12.5,79.97471,-2.9802322e-08,0.0008415028
10509,Reconstruction-optimal,23,59,10.0,78.92238,-2.9802322e-08,0.0008415028
10510,Reconstruction-optimal,23,60,9.5,76.49074,-2.9802322e-08,0.0008415028
10511,Reconstruction-optimal,23,61,12.5,74.0655,-2.9802322e-08,0.0008415028
10512,Reconstruction-optimal,23,62,12.5,56.99662,-2.9802322e-08,0.0008415028
10513,Reconstruction-optimal,23,63,13.0,54.027855,-2.9802322e-08,0.0008415028
10514,Reconstruction-optimal,23,64,11.5,55.250893,-2.9802322e-08,0.0008415028
10515,Reconstruction-optimal,23,65,13.5,61.141113,-2.9802322e-08,0.0008415028
10516,Reconstruction-optimal,23,66,13.5,63.39859,-2.9802322e-08,0.0008415028
10517,Reconstruction-optimal,23,67,16.0,40.59138,-2.9802322e-08,0.0008415028
10518,Reconstruction-optimal,23,68,11.5,32.540794,-2.9802322e-08,0.0008415028
10519,Reconstruction-optimal,23,69,9.5,33.35293,-2.9802322e-08,0.0008415028
10520,Reconstruction-optimal,23,70,11.0,18.689924,-2.9802322e-08,0.0008415028
10521,Reconstruction-optimal,23,71,14.0,20.3154,-2.9802322e-08,0.0008415028
10522,Reconstruction-optimal,23,72,11.5,24.548672,-2.9802322e-08,0.0008415028
10523,Reconstruction-optimal,23,73,4.5,22.245323,-2.9802322e-08,0.0008415028
10524,Reconstruction-optimal,23,74,8.5,21.281418,-2.9802322e-08,0.0008415028
10525,Reconstruction-optimal,23,75,7.0,45.983765,-2.9802322e-08,0.0008415028
10526,Reconstruction-optimal,23,76,8.5,24.324957,-2.9802322e-08,0.0008415028
10527,Reconstruction-optimal,23,77,9.0,63.601227,-2.9802322e-08,0.0008415028
10528,Reconstruction-optimal,23,78,7.5,52.849213,-2.9802322e-08,0.0008415028
10529,Reconstruction-optimal,23,79,12.5,66.676346,-2.9802322e-08,0.0008415028
10530,Reconstruction-optimal,23,80,10.5,57.863758,-2.9802322e-08,0.0008415028
10531,Reconstruction-optimal,23,81,3.5,24.404242,-2.9802322e-08,0.0008415028
10532,Reconstruction-optimal,23,82,7.5,6.1187,-2.9802322e-08,0.0008415028
10533,Reconstruction-optimal,23,83,3.5,13.56148,-2.9802322e-08,0.0008415028
10534,Reconstruction-optimal,23,84,3.5,16.789959,-2.9802322e-08,0.0008415028
10535,Reconstruction-optimal,23,85,4.5,16.121685,-2.9802322e-08,0.0008415028
10536,Reconstruction-optimal,23,86,11.5,9.428392,-2.9802322e-08,0.0008415028
10537,Reconstruction-optimal,23,87,9.0,7.23417,-2.9802322e-08,0.0008415028
10538,Reconstruction-optimal,23,88,7.5,27.488916,-2.9802322e-08,0.0008415028
10539,Reconstruction-optimal,23,89,4.5,15.729482,-2.9802322e-08,0.0008415028
10540,Reconstruction-optimal,23,90,10.5,10.358845,-2.9802322e-08,0.0008415028
10541,Reconstruction-optimal,23,91,7.5,25.245396,-2.9802322e-08,0.0008415028
10542,Reconstruction-optimal,23,92,9.5,8.940969,-2.9802322e-08,0.0008415028
10543,Reconstruction-optimal,23,93,6.5,2.9064875,-2.9802322e-08,0.0008415028
10544,Reconstruction-optimal,23,94,2.5,4.643942,-2.9802322e-08,0.0008415028
10545,Reconstruction-optimal,24,0,16.0,126.80263,-2.8312206e-07,0.0013964952
10546,Reconstruction-optimal,24,1,15.5,139.34122,-2.8312206e-07,0.0013964952
10547,Reconstruction-optimal,24,2,17.0,130.90341,-2.8312206e-07,0.0013964952
10548,Reconstruction-optimal,24,3,16.0,135.19131,-2.8312206e-07,0.0013964952
10549,Reconstruction-optimal,24,4,14.5,125.12687,-2.8312206e-07,0.0013964952
10550,Reconstruction-optimal,24,5,21.5,119.68805,-2.8312206e-07,0.0013964952
10551,Reconstruction-optimal,24,6,14.5,124.14844,-2.8312206e-07,0.0013964952
10552,Reconstruction-optimal,24,7,14.0,118.98836,-2.8312206e-07,0.0013964952
10553,Reconstruction-optimal,24,8,13.0,104.865845,-2.8312206e-07,0.0013964952
10554,Reconstruction-optimal,24,9,13.5,107.23922,-2.8312206e-07,0.0013964952
10555,Reconstruction-optimal,24,10,15.0,132.13577,-2.8312206e-07,0.0013964952
10556,Reconstruction-optimal,24,11,14.5,137.40569,-2.8312206e-07,0.0013964952
10557,Reconstruction-optimal,24,12,16.5,135.33707,-2.8312206e-07,0.0013964952
10558,Reconstruction-optimal,24,13,14.5,131.28525,-2.8312206e-07,0.0013964952
10559,Reconstruction-optimal,24,14,18.0,118.29155,-2.8312206e-07,0.0013964952
10560,Reconstruction-optimal,24,15,13.0,97.01715,-2.8312206e-07,0.0013964952
10561,Reconstruction-optimal,24,16,17.5,90.08478,-2.8312206e-07,0.0013964952
10562,Reconstruction-optimal,24,17,12.5,99.83573,-2.8312206e-07,0.0013964952
10563,Reconstruction-optimal,24,18,12.5,115.335205,-2.8312206e-07,0.0013964952
10564,Reconstruction-optimal,24,19,14.5,106.291016,-2.8312206e-07,0.0013964952
10565,Reconstruction-optimal,24,20,9.5,117.833755,-2.8312206e-07,0.0013964952
10566,Reconstruction-optimal,24,21,14.5,112.653984,-2.8312206e-07,0.0013964952
10567,Reconstruction-optimal,24,22,19.5,103.851135,-2.8312206e-07,0.0013964952
10568,Reconstruction-optimal,24,23,17.0,89.10782,-2.8312206e-07,0.0013964952
10569,Reconstruction-optimal,24,24,12.5,81.54018,-2.8312206e-07,0.0013964952
10570,Reconstruction-optimal,24,25,12.5,74.95023,-2.8312206e-07,0.0013964952
10571,Reconstruction-optimal,24,26,11.5,80.19243,-2.8312206e-07,0.0013964952
10572,Reconstruction-optimal,24,27,11.5,83.77792,-2.8312206e-07,0.0013964952
10573,Reconstruction-optimal,24,28,12.5,76.989845,-2.8312206e-07,0.0013964952
10574,Reconstruction-optimal,24,29,9.5,75.31537,-2.8312206e-07,0.0013964952
10575,Reconstruction-optimal,24,30,12.5,77.93049,-2.8312206e-07,0.0013964952
10576,Reconstruction-optimal,24,31,13.0,123.89574,-2.8312206e-07,0.0013964952
10577,Reconstruction-optimal,24,32,9.5,120.51424,-2.8312206e-07,0.0013964952
10578,Reconstruction-optimal,24,33,10.5,81.39348,-2.8312206e-07,0.0013964952
10579,Reconstruction-optimal,24,34,15.0,84.897415,-2.8312206e-07,0.0013964952
10580,Reconstruction-optimal,24,35,12.0,67.8432,-2.8312206e-07,0.0013964952
10581,Reconstruction-optimal,24,36,12.0,72.47914,-2.8312206e-07,0.0013964952
10582,Reconstruction-optimal,24,37,11.0,69.464554,-2.8312206e-07,0.0013964952
10583,Reconstruction-optimal,24,38,12.0,79.42673,-2.8312206e-07,0.0013964952
10584,Reconstruction-optimal,24,39,12.5,66.33121,-2.8312206e-07,0.0013964952
10585,Reconstruction-optimal,24,40,13.5,53.3908,-2.8312206e-07,0.0013964952
10586,Reconstruction-optimal,24,41,12.5,54.467796,-2.8312206e-07,0.0013964952
10587,Reconstruction-optimal,24,42,12.5,76.990005,-2.8312206e-07,0.0013964952
10588,Reconstruction-optimal,24,43,16.0,86.54129,-2.8312206e-07,0.0013964952
10589,Reconstruction-optimal,24,44,14.5,87.452965,-2.8312206e-07,0.0013964952
10590,Reconstruction-optimal,24,45,15.0,88.554825,-2.8312206e-07,0.0013964952
10591,Reconstruction-optimal,24,46,18.5,70.190025,-2.8312206e-07,0.0013964952
10592,Reconstruction-optimal,24,47,16.5,66.08648,-2.8312206e-07,0.0013964952
10593,Reconstruction-optimal,24,48,15.0,65.91305,-2.8312206e-07,0.0013964952
10594,Reconstruction-optimal,24,49,12.5,57.796764,-2.8312206e-07,0.0013964952
10595,Reconstruction-optimal,24,50,13.0,49.317688,-2.8312206e-07,0.0013964952
10596,Reconstruction-optimal,24,51,9.5,49.529427,-2.8312206e-07,0.0013964952
10597,Reconstruction-optimal,24,52,11.5,43.518585,-2.8312206e-07,0.0013964952
10598,Reconstruction-optimal,24,53,10.0,31.4463,-2.8312206e-07,0.0013964952
10599,Reconstruction-optimal,24,54,4.5,49.25772,-2.8312206e-07,0.0013964952
10600,Reconstruction-optimal,24,55,13.5,57.018356,-2.8312206e-07,0.0013964952
10601,Reconstruction-optimal,24,56,13.0,74.791245,-2.8312206e-07,0.0013964952
10602,Reconstruction-optimal,24,57,11.5,82.307434,-2.8312206e-07,0.0013964952
10603,Reconstruction-optimal,24,58,12.5,79.574356,-2.8312206e-07,0.0013964952
10604,Reconstruction-optimal,24,59,10.0,78.52728,-2.8312206e-07,0.0013964952
10605,Reconstruction-optimal,24,60,9.5,76.10783,-2.8312206e-07,0.0013964952
10606,Reconstruction-optimal,24,61,12.5,73.69472,-2.8312206e-07,0.0013964952
10607,Reconstruction-optimal,24,62,12.5,56.711292,-2.8312206e-07,0.0013964952
10608,Reconstruction-optimal,24,63,13.0,53.757374,-2.8312206e-07,0.0013964952
10609,Reconstruction-optimal,24,64,10.5,54.974285,-2.8312206e-07,0.0013964952
10610,Reconstruction-optimal,24,65,12.5,60.835052,-2.8312206e-07,0.0013964952
10611,Reconstruction-optimal,24,66,12.5,63.081215,-2.8312206e-07,0.0013964952
10612,Reconstruction-optimal,24,67,14.0,40.388176,-2.8312206e-07,0.0013964952
10613,Reconstruction-optimal,24,68,11.5,32.377888,-2.8312206e-07,0.0013964952
10614,Reconstruction-optimal,24,69,9.5,33.18596,-2.8312206e-07,0.0013964952
10615,Reconstruction-optimal,24,70,11.0,18.59636,-2.8312206e-07,0.0013964952
10616,Reconstruction-optimal,24,71,14.0,20.213697,-2.8312206e-07,0.0013964952
10617,Reconstruction-optimal,24,72,9.5,24.42578,-2.8312206e-07,0.0013964952
10618,Reconstruction-optimal,24,73,4.5,22.13396,-2.8312206e-07,0.0013964952
10619,Reconstruction-optimal,24,74,7.5,21.174881,-2.8312206e-07,0.0013964952
