,Sampling Type,Sample Size,Signal idx,class_error,rec_error,Analytic Reconstruction Error,Analytic Classification Error
7135,Classification-optimal,32,10,12.0,53.486813,-3.874302e-07,0.0
7136,Classification-optimal,32,11,7.5,79.81947,-3.874302e-07,0.0
7137,Classification-optimal,32,12,17.5,129.03629,-3.874302e-07,0.0
7138,Classification-optimal,32,13,8.5,115.75029,-3.874302e-07,0.0
7139,Classification-optimal,32,14,10.5,97.51223,-3.874302e-07,0.0
7140,Classification-optimal,32,15,9.5,59.03219,-3.874302e-07,0.0
7141,Classification-optimal,32,16,15.5,73.627365,-3.874302e-07,0.0
7142,Classification-optimal,32,17,11.5,42.46953,-3.874302e-07,0.0
7143,Classification-optimal,32,18,8.5,53.84062,-3.874302e-07,0.0
7144,Classification-optimal,32,19,10.5,57.582924,-3.874302e-07,0.0
7145,Classification-optimal,32,20,11.5,51.294792,-3.874302e-07,0.0
7146,Classification-optimal,32,21,12.5,32.082256,-3.874302e-07,0.0
7147,Classification-optimal,32,22,12.5,40.55548,-3.874302e-07,0.0
7148,Classification-optimal,32,23,12.0,61.170036,-3.874302e-07,0.0
7149,Classification-optimal,32,24,12.5,112.2286,-3.874302e-07,0.0
7150,Classification-optimal,32,25,11.5,100.74387,-3.874302e-07,0.0
7151,Classification-optimal,32,26,12.5,102.172775,-3.874302e-07,0.0
7152,Classification-optimal,32,27,10.0,63.757523,-3.874302e-07,0.0
7153,Classification-optimal,32,28,10.5,133.69748,-3.874302e-07,0.0
7154,Classification-optimal,32,29,7.5,138.21361,-3.874302e-07,0.0
7155,Classification-optimal,32,30,12.0,94.25142,-3.874302e-07,0.0
7156,Classification-optimal,32,31,7.5,78.15577,-3.874302e-07,0.0
7157,Classification-optimal,32,32,7.5,68.262955,-3.874302e-07,0.0
7158,Classification-optimal,32,33,10.5,141.64062,-3.874302e-07,0.0
7159,Classification-optimal,32,34,12.5,96.46671,-3.874302e-07,0.0
7160,Classification-optimal,32,35,14.0,118.12926,-3.874302e-07,0.0
7161,Classification-optimal,32,36,14.5,81.187386,-3.874302e-07,0.0
7162,Classification-optimal,32,37,7.5,59.349724,-3.874302e-07,0.0
7163,Classification-optimal,32,38,7.5,24.17495,-3.874302e-07,0.0
7164,Classification-optimal,32,39,11.5,34.583733,-3.874302e-07,0.0
7165,Classification-optimal,32,40,12.0,82.81681,-3.874302e-07,0.0
7166,Classification-optimal,32,41,11.0,85.88982,-3.874302e-07,0.0
7167,Classification-optimal,32,42,7.0,80.180336,-3.874302e-07,0.0
7168,Classification-optimal,32,43,6.5,56.1593,-3.874302e-07,0.0
7169,Classification-optimal,32,44,8.0,40.596428,-3.874302e-07,0.0
7170,Classification-optimal,32,45,6.5,23.080824,-3.874302e-07,0.0
7171,Classification-optimal,32,46,16.5,61.169456,-3.874302e-07,0.0
7172,Classification-optimal,32,47,11.0,65.326004,-3.874302e-07,0.0
7173,Classification-optimal,32,48,12.5,71.19131,-3.874302e-07,0.0
7174,Classification-optimal,32,49,12.5,106.76172,-3.874302e-07,0.0
7175,Classification-optimal,32,50,14.5,153.78304,-3.874302e-07,0.0
7176,Classification-optimal,32,51,15.5,133.80103,-3.874302e-07,0.0
7177,Classification-optimal,32,52,5.5,66.91475,-3.874302e-07,0.0
7178,Classification-optimal,32,53,8.5,72.44092,-3.874302e-07,0.0
7179,Classification-optimal,32,54,7.0,80.81942,-3.874302e-07,0.0
7180,Classification-optimal,32,55,17.5,48.10153,-3.874302e-07,0.0
7181,Classification-optimal,32,56,8.5,32.284725,-3.874302e-07,0.0
7182,Classification-optimal,32,57,6.0,72.74687,-3.874302e-07,0.0
7183,Classification-optimal,32,58,7.5,54.185215,-3.874302e-07,0.0
7184,Classification-optimal,32,59,7.0,46.63675,-3.874302e-07,0.0
7185,Classification-optimal,32,60,8.5,75.2461,-3.874302e-07,0.0
7186,Classification-optimal,32,61,8.0,60.507603,-3.874302e-07,0.0
7187,Classification-optimal,32,62,10.0,74.030075,-3.874302e-07,0.0
7188,Classification-optimal,32,63,12.0,92.703125,-3.874302e-07,0.0
7189,Classification-optimal,32,64,6.0,97.89879,-3.874302e-07,0.0
7190,Classification-optimal,32,65,13.0,44.67137,-3.874302e-07,0.0
7191,Classification-optimal,32,66,10.0,39.27681,-3.874302e-07,0.0
7192,Classification-optimal,32,67,13.0,79.37985,-3.874302e-07,0.0
7193,Classification-optimal,32,68,13.5,86.52507,-3.874302e-07,0.0
7194,Classification-optimal,32,69,10.0,87.69592,-3.874302e-07,0.0
7195,Classification-optimal,32,70,8.5,103.23025,-3.874302e-07,0.0
7196,Classification-optimal,32,71,23.0,94.869225,-3.874302e-07,0.0
7197,Classification-optimal,32,72,10.5,71.94793,-3.874302e-07,0.0
7198,Classification-optimal,32,73,9.5,87.24215,-3.874302e-07,0.0
7199,Classification-optimal,32,74,6.5,164.33334,-3.874302e-07,0.0
7200,Classification-optimal,32,75,8.0,122.094376,-3.874302e-07,0.0
7201,Classification-optimal,32,76,7.0,98.464836,-3.874302e-07,0.0
7202,Classification-optimal,32,77,7.5,139.09232,-3.874302e-07,0.0
7203,Classification-optimal,32,78,6.5,110.461525,-3.874302e-07,0.0
7204,Classification-optimal,32,79,11.0,102.53767,-3.874302e-07,0.0
7205,Classification-optimal,32,80,11.0,99.726685,-3.874302e-07,0.0
7206,Classification-optimal,32,81,9.5,99.29088,-3.874302e-07,0.0
7207,Classification-optimal,32,82,15.5,145.41531,-3.874302e-07,0.0
7208,Classification-optimal,32,83,5.5,233.93309,-3.874302e-07,0.0
7209,Classification-optimal,32,84,5.5,156.53125,-3.874302e-07,0.0
7210,Classification-optimal,32,85,7.5,133.3482,-3.874302e-07,0.0
7211,Classification-optimal,32,86,10.5,127.58005,-3.874302e-07,0.0
7212,Classification-optimal,32,87,13.0,80.291626,-3.874302e-07,0.0
7213,Classification-optimal,32,88,6.5,73.14853,-3.874302e-07,0.0
7214,Classification-optimal,32,89,6.0,164.19896,-3.874302e-07,0.0
7215,Classification-optimal,32,90,8.5,108.586754,-3.874302e-07,0.0
7216,Classification-optimal,32,91,5.5,98.930954,-3.874302e-07,0.0
7217,Classification-optimal,32,92,9.0,124.98309,-3.874302e-07,0.0
7218,Classification-optimal,32,93,14.0,125.14216,-3.874302e-07,0.0
7219,Classification-optimal,32,94,10.5,111.315704,-3.874302e-07,0.0
7220,Classification-optimal,33,0,12.0,39.714157,-7.4505806e-08,0.00010990189
7221,Classification-optimal,33,1,11.0,46.696095,-7.4505806e-08,0.00010990189
7222,Classification-optimal,33,2,8.0,58.092846,-7.4505806e-08,0.00010990189
7223,Classification-optimal,33,3,17.5,48.473557,-7.4505806e-08,0.00010990189
7224,Classification-optimal,33,4,10.5,59.44998,-7.4505806e-08,0.00010990189
7225,Classification-optimal,33,5,14.0,56.424217,-7.4505806e-08,0.00010990189
7226,Classification-optimal,33,6,10.5,48.08765,-7.4505806e-08,0.00010990189
7227,Classification-optimal,33,7,11.5,113.60216,-7.4505806e-08,0.00010990189
7228,Classification-optimal,33,8,13.0,126.88623,-7.4505806e-08,0.00010990189
7229,Classification-optimal,33,9,8.5,57.312424,-7.4505806e-08,0.00010990189
7230,Classification-optimal,33,10,12.0,53.44326,-7.4505806e-08,0.00010990189
7231,Classification-optimal,33,11,7.5,79.05585,-7.4505806e-08,0.00010990189
7232,Classification-optimal,33,12,17.5,129.01897,-7.4505806e-08,0.00010990189
7233,Classification-optimal,33,13,8.5,115.691505,-7.4505806e-08,0.00010990189
7234,Classification-optimal,33,14,10.5,97.52847,-7.4505806e-08,0.00010990189
7235,Classification-optimal,33,15,9.5,58.562218,-7.4505806e-08,0.00010990189
7236,Classification-optimal,33,16,15.5,73.759,-7.4505806e-08,0.00010990189
7237,Classification-optimal,33,17,11.5,42.045033,-7.4505806e-08,0.00010990189
7238,Classification-optimal,33,18,8.5,55.152603,-7.4505806e-08,0.00010990189
7239,Classification-optimal,33,19,10.5,56.21299,-7.4505806e-08,0.00010990189
7240,Classification-optimal,33,20,11.5,50.9387,-7.4505806e-08,0.00010990189
7241,Classification-optimal,33,21,12.5,31.50206,-7.4505806e-08,0.00010990189
7242,Classification-optimal,33,22,10.5,40.693344,-7.4505806e-08,0.00010990189
7243,Classification-optimal,33,23,12.0,63.17876,-7.4505806e-08,0.00010990189
7244,Classification-optimal,33,24,12.5,113.225876,-7.4505806e-08,0.00010990189
7245,Classification-optimal,33,25,11.5,100.14249,-7.4505806e-08,0.00010990189
7246,Classification-optimal,33,26,12.5,101.961716,-7.4505806e-08,0.00010990189
7247,Classification-optimal,33,27,10.0,63.45407,-7.4505806e-08,0.00010990189
7248,Classification-optimal,33,28,10.5,133.77322,-7.4505806e-08,0.00010990189
7249,Classification-optimal,33,29,7.5,137.25008,-7.4505806e-08,0.00010990189
7250,Classification-optimal,33,30,12.0,94.07274,-7.4505806e-08,0.00010990189
7251,Classification-optimal,33,31,7.5,77.91895,-7.4505806e-08,0.00010990189
7252,Classification-optimal,33,32,7.5,69.61586,-7.4505806e-08,0.00010990189
7253,Classification-optimal,33,33,9.5,139.14389,-7.4505806e-08,0.00010990189
7254,Classification-optimal,33,34,12.5,97.45163,-7.4505806e-08,0.00010990189
7255,Classification-optimal,33,35,14.0,118.28931,-7.4505806e-08,0.00010990189
7256,Classification-optimal,33,36,14.5,81.31468,-7.4505806e-08,0.00010990189
7257,Classification-optimal,33,37,7.5,59.013573,-7.4505806e-08,0.00010990189
7258,Classification-optimal,33,38,7.5,23.29744,-7.4505806e-08,0.00010990189
7259,Classification-optimal,33,39,11.5,34.596046,-7.4505806e-08,0.00010990189
7260,Classification-optimal,33,40,12.0,82.68314,-7.4505806e-08,0.00010990189
7261,Classification-optimal,33,41,11.0,86.626,-7.4505806e-08,0.00010990189
7262,Classification-optimal,33,42,7.0,80.955826,-7.4505806e-08,0.00010990189
7263,Classification-optimal,33,43,6.5,57.899273,-7.4505806e-08,0.00010990189
7264,Classification-optimal,33,44,8.0,40.878548,-7.4505806e-08,0.00010990189
7265,Classification-optimal,33,45,6.5,23.388784,-7.4505806e-08,0.00010990189
7266,Classification-optimal,33,46,15.5,63.23403,-7.4505806e-08,0.00010990189
7267,Classification-optimal,33,47,11.0,66.854965,-7.4505806e-08,0.00010990189
7268,Classification-optimal,33,48,12.5,71.71954,-7.4505806e-08,0.00010990189
7269,Classification-optimal,33,49,12.5,106.4921,-7.4505806e-08,0.00010990189
7270,Classification-optimal,33,50,14.5,153.92326,-7.4505806e-08,0.00010990189
7271,Classification-optimal,33,51,15.5,133.81732,-7.4505806e-08,0.00010990189
7272,Classification-optimal,33,52,5.5,66.300705,-7.4505806e-08,0.00010990189
7273,Classification-optimal,33,53,8.5,73.42155,-7.4505806e-08,0.00010990189
7274,Classification-optimal,33,54,7.0,81.992714,-7.4505806e-08,0.00010990189
7275,Classification-optimal,33,55,17.5,48.43529,-7.4505806e-08,0.00010990189
7276,Classification-optimal,33,56,8.5,32.511482,-7.4505806e-08,0.00010990189
7277,Classification-optimal,33,57,6.0,74.3679,-7.4505806e-08,0.00010990189
7278,Classification-optimal,33,58,7.5,53.492237,-7.4505806e-08,0.00010990189
7279,Classification-optimal,33,59,7.0,46.933403,-7.4505806e-08,0.00010990189
7280,Classification-optimal,33,60,8.5,74.11235,-7.4505806e-08,0.00010990189
7281,Classification-optimal,33,61,8.0,56.401665,-7.4505806e-08,0.00010990189
7282,Classification-optimal,33,62,10.0,70.870995,-7.4505806e-08,0.00010990189
7283,Classification-optimal,33,63,12.0,85.81349,-7.4505806e-08,0.00010990189
7284,Classification-optimal,33,64,7.0,97.17727,-7.4505806e-08,0.00010990189
7285,Classification-optimal,33,65,13.0,45.077614,-7.4505806e-08,0.00010990189
7286,Classification-optimal,33,66,10.0,38.970303,-7.4505806e-08,0.00010990189
7287,Classification-optimal,33,67,13.0,81.02669,-7.4505806e-08,0.00010990189
7288,Classification-optimal,33,68,13.5,86.527664,-7.4505806e-08,0.00010990189
7289,Classification-optimal,33,69,10.0,87.79195,-7.4505806e-08,0.00010990189
7290,Classification-optimal,33,70,9.5,103.31604,-7.4505806e-08,0.00010990189
7291,Classification-optimal,33,71,23.0,95.282745,-7.4505806e-08,0.00010990189
7292,Classification-optimal,33,72,10.5,72.65144,-7.4505806e-08,0.00010990189
7293,Classification-optimal,33,73,9.5,88.28693,-7.4505806e-08,0.00010990189
7294,Classification-optimal,33,74,6.5,167.72302,-7.4505806e-08,0.00010990189
7295,Classification-optimal,33,75,8.0,123.14836,-7.4505806e-08,0.00010990189
7296,Classification-optimal,33,76,7.0,98.31888,-7.4505806e-08,0.00010990189
7297,Classification-optimal,33,77,7.5,136.53094,-7.4505806e-08,0.00010990189
7298,Classification-optimal,33,78,6.5,103.38478,-7.4505806e-08,0.00010990189
7299,Classification-optimal,33,79,11.0,102.57452,-7.4505806e-08,0.00010990189
7300,Classification-optimal,33,80,11.0,96.13682,-7.4505806e-08,0.00010990189
7301,Classification-optimal,33,81,9.5,98.91141,-7.4505806e-08,0.00010990189
7302,Classification-optimal,33,82,15.5,145.66823,-7.4505806e-08,0.00010990189
7303,Classification-optimal,33,83,5.5,229.03262,-7.4505806e-08,0.00010990189
7304,Classification-optimal,33,84,5.5,157.23009,-7.4505806e-08,0.00010990189
7305,Classification-optimal,33,85,7.5,133.49991,-7.4505806e-08,0.00010990189
7306,Classification-optimal,33,86,10.5,126.08604,-7.4505806e-08,0.00010990189
7307,Classification-optimal,33,87,13.0,81.74962,-7.4505806e-08,0.00010990189
7308,Classification-optimal,33,88,6.5,70.89694,-7.4505806e-08,0.00010990189
7309,Classification-optimal,33,89,6.0,163.271,-7.4505806e-08,0.00010990189
7310,Classification-optimal,33,90,8.5,108.06102,-7.4505806e-08,0.00010990189
7311,Classification-optimal,33,91,5.5,98.99267,-7.4505806e-08,0.00010990189
7312,Classification-optimal,33,92,9.0,125.51528,-7.4505806e-08,0.00010990189
7313,Classification-optimal,33,93,14.0,125.30236,-7.4505806e-08,0.00010990189
7314,Classification-optimal,33,94,10.5,109.63661,-7.4505806e-08,0.00010990189
7315,Classification-optimal,34,0,12.0,38.73546,-1.7881393e-07,0.00032970565
7316,Classification-optimal,34,1,11.0,46.57387,-1.7881393e-07,0.00032970565
7317,Classification-optimal,34,2,8.0,58.029922,-1.7881393e-07,0.00032970565
7318,Classification-optimal,34,3,18.5,48.24544,-1.7881393e-07,0.00032970565
7319,Classification-optimal,34,4,10.5,59.03473,-1.7881393e-07,0.00032970565
7320,Classification-optimal,34,5,14.0,55.906555,-1.7881393e-07,0.00032970565
7321,Classification-optimal,34,6,10.5,48.086533,-1.7881393e-07,0.00032970565
7322,Classification-optimal,34,7,12.5,111.81412,-1.7881393e-07,0.00032970565
7323,Classification-optimal,34,8,13.0,126.30623,-1.7881393e-07,0.00032970565
7324,Classification-optimal,34,9,8.5,56.68235,-1.7881393e-07,0.00032970565
7325,Classification-optimal,34,10,12.0,52.069103,-1.7881393e-07,0.00032970565
7326,Classification-optimal,34,11,5.5,77.737114,-1.7881393e-07,0.00032970565
7327,Classification-optimal,34,12,17.5,129.12785,-1.7881393e-07,0.00032970565
7328,Classification-optimal,34,13,8.5,114.92022,-1.7881393e-07,0.00032970565
7329,Classification-optimal,34,14,10.5,95.5214,-1.7881393e-07,0.00032970565
7330,Classification-optimal,34,15,9.5,58.042633,-1.7881393e-07,0.00032970565
7331,Classification-optimal,34,16,16.5,71.7634,-1.7881393e-07,0.00032970565
7332,Classification-optimal,34,17,11.5,41.915836,-1.7881393e-07,0.00032970565
7333,Classification-optimal,34,18,8.5,55.15059,-1.7881393e-07,0.00032970565
7334,Classification-optimal,34,19,12.5,55.800873,-1.7881393e-07,0.00032970565
7335,Classification-optimal,34,20,11.5,50.357834,-1.7881393e-07,0.00032970565
7336,Classification-optimal,34,21,12.5,31.42569,-1.7881393e-07,0.00032970565
7337,Classification-optimal,34,22,10.5,40.691128,-1.7881393e-07,0.00032970565
7338,Classification-optimal,34,23,11.0,62.62033,-1.7881393e-07,0.00032970565
7339,Classification-optimal,34,24,12.5,112.67875,-1.7881393e-07,0.00032970565
7340,Classification-optimal,34,25,11.5,99.49491,-1.7881393e-07,0.00032970565
7341,Classification-optimal,34,26,12.5,101.790115,-1.7881393e-07,0.00032970565
7342,Classification-optimal,34,27,10.0,63.424557,-1.7881393e-07,0.00032970565
7343,Classification-optimal,34,28,10.5,133.02043,-1.7881393e-07,0.00032970565
7344,Classification-optimal,34,29,7.5,135.79239,-1.7881393e-07,0.00032970565
7345,Classification-optimal,34,30,12.0,93.65762,-1.7881393e-07,0.00032970565
7346,Classification-optimal,34,31,7.5,77.48509,-1.7881393e-07,0.00032970565
7347,Classification-optimal,34,32,7.5,69.312836,-1.7881393e-07,0.00032970565
7348,Classification-optimal,34,33,9.5,139.13173,-1.7881393e-07,0.00032970565
7349,Classification-optimal,34,34,12.5,96.57618,-1.7881393e-07,0.00032970565
7350,Classification-optimal,34,35,14.0,118.381966,-1.7881393e-07,0.00032970565
7351,Classification-optimal,34,36,13.5,81.3273,-1.7881393e-07,0.00032970565
7352,Classification-optimal,34,37,7.5,58.78334,-1.7881393e-07,0.00032970565
7353,Classification-optimal,34,38,6.5,22.596666,-1.7881393e-07,0.00032970565
7354,Classification-optimal,34,39,10.5,34.500126,-1.7881393e-07,0.00032970565
7355,Classification-optimal,34,40,12.0,82.6397,-1.7881393e-07,0.00032970565
7356,Classification-optimal,34,41,11.0,86.63767,-1.7881393e-07,0.00032970565
7357,Classification-optimal,34,42,7.0,81.01178,-1.7881393e-07,0.00032970565
7358,Classification-optimal,34,43,6.5,57.781918,-1.7881393e-07,0.00032970565
7359,Classification-optimal,34,44,8.0,40.87527,-1.7881393e-07,0.00032970565
7360,Classification-optimal,34,45,6.5,23.351515,-1.7881393e-07,0.00032970565
7361,Classification-optimal,34,46,15.5,63.241516,-1.7881393e-07,0.00032970565
7362,Classification-optimal,34,47,11.0,66.75973,-1.7881393e-07,0.00032970565
7363,Classification-optimal,34,48,12.5,71.57986,-1.7881393e-07,0.00032970565
7364,Classification-optimal,34,49,12.5,106.44759,-1.7881393e-07,0.00032970565
7365,Classification-optimal,34,50,14.5,152.77493,-1.7881393e-07,0.00032970565
7366,Classification-optimal,34,51,14.5,133.54056,-1.7881393e-07,0.00032970565
7367,Classification-optimal,34,52,5.5,66.21025,-1.7881393e-07,0.00032970565
7368,Classification-optimal,34,53,7.5,72.12746,-1.7881393e-07,0.00032970565
7369,Classification-optimal,34,54,7.0,80.950836,-1.7881393e-07,0.00032970565
7370,Classification-optimal,34,55,17.5,48.52317,-1.7881393e-07,0.00032970565
7371,Classification-optimal,34,56,6.5,32.338512,-1.7881393e-07,0.00032970565
7372,Classification-optimal,34,57,6.0,74.185,-1.7881393e-07,0.00032970565
7373,Classification-optimal,34,58,7.5,52.66655,-1.7881393e-07,0.00032970565
7374,Classification-optimal,34,59,7.0,46.134666,-1.7881393e-07,0.00032970565
7375,Classification-optimal,34,60,7.5,72.70442,-1.7881393e-07,0.00032970565
7376,Classification-optimal,34,61,8.0,56.301193,-1.7881393e-07,0.00032970565
7377,Classification-optimal,34,62,9.0,70.84709,-1.7881393e-07,0.00032970565
7378,Classification-optimal,34,63,12.0,85.83002,-1.7881393e-07,0.00032970565
7379,Classification-optimal,34,64,6.0,97.11719,-1.7881393e-07,0.00032970565
7380,Classification-optimal,34,65,13.0,44.9712,-1.7881393e-07,0.00032970565
7381,Classification-optimal,34,66,11.0,38.97644,-1.7881393e-07,0.00032970565
7382,Classification-optimal,34,67,14.0,80.18724,-1.7881393e-07,0.00032970565
7383,Classification-optimal,34,68,13.5,85.10337,-1.7881393e-07,0.00032970565
7384,Classification-optimal,34,69,9.0,88.552414,-1.7881393e-07,0.00032970565
7385,Classification-optimal,34,70,8.5,101.962395,-1.7881393e-07,0.00032970565
7386,Classification-optimal,34,71,21.0,94.537,-1.7881393e-07,0.00032970565
7387,Classification-optimal,34,72,10.5,72.111084,-1.7881393e-07,0.00032970565
7388,Classification-optimal,34,73,9.5,88.1739,-1.7881393e-07,0.00032970565
7389,Classification-optimal,34,74,6.5,167.14359,-1.7881393e-07,0.00032970565
7390,Classification-optimal,34,75,8.0,122.36307,-1.7881393e-07,0.00032970565
7391,Classification-optimal,34,76,7.0,95.399124,-1.7881393e-07,0.00032970565
7392,Classification-optimal,34,77,7.5,136.47998,-1.7881393e-07,0.00032970565
7393,Classification-optimal,34,78,6.5,101.732956,-1.7881393e-07,0.00032970565
7394,Classification-optimal,34,79,11.0,102.43736,-1.7881393e-07,0.00032970565
7395,Classification-optimal,34,80,11.0,94.76974,-1.7881393e-07,0.00032970565
7396,Classification-optimal,34,81,9.5,97.429405,-1.7881393e-07,0.00032970565
7397,Classification-optimal,34,82,15.5,145.8233,-1.7881393e-07,0.00032970565
7398,Classification-optimal,34,83,5.5,228.58752,-1.7881393e-07,0.00032970565
7399,Classification-optimal,34,84,4.5,156.38138,-1.7881393e-07,0.00032970565
7400,Classification-optimal,34,85,7.5,133.09845,-1.7881393e-07,0.00032970565
7401,Classification-optimal,34,86,10.5,125.933624,-1.7881393e-07,0.00032970565
7402,Classification-optimal,34,87,13.0,81.74614,-1.7881393e-07,0.00032970565
7403,Classification-optimal,34,88,6.5,69.23651,-1.7881393e-07,0.00032970565
7404,Classification-optimal,34,89,6.0,150.03603,-1.7881393e-07,0.00032970565
7405,Classification-optimal,34,90,8.5,105.57628,-1.7881393e-07,0.00032970565
7406,Classification-optimal,34,91,5.5,98.99081,-1.7881393e-07,0.00032970565
7407,Classification-optimal,34,92,9.0,125.31883,-1.7881393e-07,0.00032970565
7408,Classification-optimal,34,93,14.0,124.60541,-1.7881393e-07,0.00032970565
7409,Classification-optimal,34,94,12.5,109.087265,-1.7881393e-07,0.00032970565
7410,Classification-optimal,35,0,12.0,38.752125,-2.2351742e-07,0.00091136456
7411,Classification-optimal,35,1,11.0,45.94852,-2.2351742e-07,0.00091136456
7412,Classification-optimal,35,2,7.0,57.2409,-2.2351742e-07,0.00091136456
7413,Classification-optimal,35,3,15.5,47.665325,-2.2351742e-07,0.00091136456
7414,Classification-optimal,35,4,10.5,57.97441,-2.2351742e-07,0.00091136456
7415,Classification-optimal,35,5,13.0,55.818985,-2.2351742e-07,0.00091136456
7416,Classification-optimal,35,6,10.5,48.02733,-2.2351742e-07,0.00091136456
7417,Classification-optimal,35,7,13.5,114.22568,-2.2351742e-07,0.00091136456
7418,Classification-optimal,35,8,13.0,121.148186,-2.2351742e-07,0.00091136456
7419,Classification-optimal,35,9,9.5,60.10013,-2.2351742e-07,0.00091136456
7420,Classification-optimal,35,10,12.0,53.7382,-2.2351742e-07,0.00091136456
7421,Classification-optimal,35,11,6.5,67.180756,-2.2351742e-07,0.00091136456
7422,Classification-optimal,35,12,14.5,102.44989,-2.2351742e-07,0.00091136456
7423,Classification-optimal,35,13,11.5,110.382065,-2.2351742e-07,0.00091136456
7424,Classification-optimal,35,14,12.5,85.695335,-2.2351742e-07,0.00091136456
7425,Classification-optimal,35,15,9.5,58.25775,-2.2351742e-07,0.00091136456
7426,Classification-optimal,35,16,16.5,68.58853,-2.2351742e-07,0.00091136456
7427,Classification-optimal,35,17,12.5,41.713875,-2.2351742e-07,0.00091136456
7428,Classification-optimal,35,18,8.5,53.854996,-2.2351742e-07,0.00091136456
7429,Classification-optimal,35,19,11.5,53.12169,-2.2351742e-07,0.00091136456
7430,Classification-optimal,35,20,7.5,44.780968,-2.2351742e-07,0.00091136456
7431,Classification-optimal,35,21,11.5,30.784067,-2.2351742e-07,0.00091136456
7432,Classification-optimal,35,22,9.5,40.695206,-2.2351742e-07,0.00091136456
7433,Classification-optimal,35,23,11.0,62.399376,-2.2351742e-07,0.00091136456
7434,Classification-optimal,35,24,14.5,110.91563,-2.2351742e-07,0.00091136456
7435,Classification-optimal,35,25,11.5,95.77089,-2.2351742e-07,0.00091136456
7436,Classification-optimal,35,26,12.5,95.933365,-2.2351742e-07,0.00091136456
7437,Classification-optimal,35,27,10.0,62.56678,-2.2351742e-07,0.00091136456
7438,Classification-optimal,35,28,10.5,126.94444,-2.2351742e-07,0.00091136456
7439,Classification-optimal,35,29,7.5,132.48497,-2.2351742e-07,0.00091136456
7440,Classification-optimal,35,30,12.0,93.47006,-2.2351742e-07,0.00091136456
7441,Classification-optimal,35,31,9.5,73.1285,-2.2351742e-07,0.00091136456
7442,Classification-optimal,35,32,7.5,66.97104,-2.2351742e-07,0.00091136456
7443,Classification-optimal,35,33,8.5,140.33589,-2.2351742e-07,0.00091136456
7444,Classification-optimal,35,34,12.5,95.607666,-2.2351742e-07,0.00091136456
7445,Classification-optimal,35,35,14.0,118.684494,-2.2351742e-07,0.00091136456
7446,Classification-optimal,35,36,12.5,75.22559,-2.2351742e-07,0.00091136456
7447,Classification-optimal,35,37,7.5,58.514374,-2.2351742e-07,0.00091136456
7448,Classification-optimal,35,38,6.5,22.613672,-2.2351742e-07,0.00091136456
7449,Classification-optimal,35,39,10.5,33.90837,-2.2351742e-07,0.00091136456
7450,Classification-optimal,35,40,12.0,80.29248,-2.2351742e-07,0.00091136456
7451,Classification-optimal,35,41,11.0,81.57539,-2.2351742e-07,0.00091136456
7452,Classification-optimal,35,42,7.0,73.247444,-2.2351742e-07,0.00091136456
7453,Classification-optimal,35,43,7.5,58.01249,-2.2351742e-07,0.00091136456
7454,Classification-optimal,35,44,8.0,40.010445,-2.2351742e-07,0.00091136456
7455,Classification-optimal,35,45,6.5,22.239357,-2.2351742e-07,0.00091136456
7456,Classification-optimal,35,46,16.5,70.24853,-2.2351742e-07,0.00091136456
7457,Classification-optimal,35,47,12.0,68.240005,-2.2351742e-07,0.00091136456
7458,Classification-optimal,35,48,12.5,70.02695,-2.2351742e-07,0.00091136456
7459,Classification-optimal,35,49,11.5,101.53058,-2.2351742e-07,0.00091136456
7460,Classification-optimal,35,50,14.5,154.53644,-2.2351742e-07,0.00091136456
7461,Classification-optimal,35,51,11.5,130.46393,-2.2351742e-07,0.00091136456
7462,Classification-optimal,35,52,6.5,55.762665,-2.2351742e-07,0.00091136456
7463,Classification-optimal,35,53,7.5,72.82907,-2.2351742e-07,0.00091136456
7464,Classification-optimal,35,54,7.0,80.75218,-2.2351742e-07,0.00091136456
7465,Classification-optimal,35,55,17.5,49.560635,-2.2351742e-07,0.00091136456
7466,Classification-optimal,35,56,6.5,32.468914,-2.2351742e-07,0.00091136456
7467,Classification-optimal,35,57,9.0,85.806175,-2.2351742e-07,0.00091136456
7468,Classification-optimal,35,58,10.5,59.267868,-2.2351742e-07,0.00091136456
7469,Classification-optimal,35,59,7.0,48.717804,-2.2351742e-07,0.00091136456
7470,Classification-optimal,35,60,7.5,75.5609,-2.2351742e-07,0.00091136456
7471,Classification-optimal,35,61,8.0,55.448395,-2.2351742e-07,0.00091136456
7472,Classification-optimal,35,62,10.0,67.24177,-2.2351742e-07,0.00091136456
7473,Classification-optimal,35,63,15.0,89.36261,-2.2351742e-07,0.00091136456
7474,Classification-optimal,35,64,9.0,98.821594,-2.2351742e-07,0.00091136456
7475,Classification-optimal,35,65,15.0,46.563072,-2.2351742e-07,0.00091136456
7476,Classification-optimal,35,66,10.0,39.255093,-2.2351742e-07,0.00091136456
7477,Classification-optimal,35,67,12.0,76.426254,-2.2351742e-07,0.00091136456
7478,Classification-optimal,35,68,14.5,80.63567,-2.2351742e-07,0.00091136456
7479,Classification-optimal,35,69,10.0,84.760216,-2.2351742e-07,0.00091136456
7480,Classification-optimal,35,70,8.5,102.273155,-2.2351742e-07,0.00091136456
7481,Classification-optimal,35,71,22.0,90.70748,-2.2351742e-07,0.00091136456
7482,Classification-optimal,35,72,13.5,76.49225,-2.2351742e-07,0.00091136456
