index,# Vertices,μ,τ_GLR_bl,graph_id
0,3000,1e-06,0.4627275096289509,0
1,3000,1.2589254e-06,0.46184537292544775,0
2,3000,1.5848932e-06,0.46073752664818146,0
3,3000,1.9952622e-06,0.4593468089996484,0
4,3000,2.5118864e-06,0.45760266217149403,0
5,3000,3.1622776e-06,0.4554171318570042,0
6,3000,3.9810716e-06,0.4526818927150853,0
7,3000,5.0118724e-06,0.4492637852554923,0
8,3000,6.3095736e-06,0.44500024022362134,0
9,3000,7.943282e-06,0.43969448090553553,0
10,3000,1e-05,0.43311076622990424,0
11,3000,1.2589254e-05,0.42497029511265233,0
12,3000,1.5848931e-05,0.4149490133259878,0
13,3000,1.9952624e-05,0.4026783679549621,0
14,3000,2.5118865e-05,0.38775138355829913,0
15,3000,3.1622778e-05,0.36973527780540844,0
16,3000,3.981072e-05,0.34819381137523997,0
17,3000,5.0118724e-05,0.32272061484449827,0
18,3000,6.309574e-05,0.2929817816837442,0
19,3000,7.943282e-05,0.2587664602599736,0
20,3000,1e-04,0.22003563042642027,0
21,3000,0.00012589255,0.17695794320799885,0
22,3000,0.00015848932,0.12992220139960095,0
23,3000,0.00019952623,0.07951032477832896,0
24,3000,0.00025118864,0.026435327567981715,0
25,3000,0.00031622776,-0.02855057405340572,0
26,3000,0.00039810716,-0.08475473053407315,0
27,3000,0.0005011872,-0.14162338405916305,0
28,3000,0.00063095737,-0.19878061119697302,0
29,3000,0.0007943282,-0.2560155692345169,0
30,3000,0.001,-0.3132229180264355,0
31,3000,0.0012589254,-0.3703137692703431,0
32,3000,0.0015848932,-0.42712256805052096,0
33,3000,0.0019952622,-0.4833360140918879,0
34,3000,0.0025118864,-0.5384645676789481,0
35,3000,0.0031622776,-0.5918648647566255,0
36,3000,0.0039810715,-0.6428082231335542,0
37,3000,0.0050118724,-0.6905744215632863,0
38,3000,0.0063095735,-0.7345471114813682,0
39,3000,0.007943282,-0.7742859477215275,0
40,3000,0.01,-0.8095634022341249,0
41,3000,0.012589254,-0.8403634761774176,0
42,3000,0.015848933,-0.8668524934479886,0
43,3000,0.019952623,-0.8893320516151513,0
44,3000,0.025118865,-0.9081900761018459,0
45,3000,0.031622775,-0.9238552312487732,0
46,3000,0.039810717,-0.9367607319404677,0
47,3000,0.050118722,-0.9473202101467355,0
48,3000,0.06309573,-0.9559113811965215,0
49,3000,0.07943282,-0.9628694412097245,0
50,3000,0.1,-0.9684838850660007,0
51,3000,0.12589253,-0.9730011802285157,0
52,3000,0.15848932,-0.9766277503028257,0
53,3000,0.19952624,-0.9795346185425916,0
54,3000,0.25118864,-0.9818627869589209,0
55,3000,0.31622776,-0.9837270840171464,0
56,3000,0.39810717,-0.9852206942083755,0
57,3000,0.5011872,-0.9864198018850766,0
58,3000,0.63095737,-0.9873858961433171,0
59,3000,0.7943282,-0.988168378606824,0
60,3000,1.0,-0.988808147398909,0
61,3000,1.2589254,-0.989339128267113,0
62,3000,1.5848932,-0.9897879559017861,0
63,3000,1.9952623,-0.9901786162279402,0
64,3000,2.5118864,-0.9905302718916296,0
65,3000,3.1622777,-0.9908613797746502,0
66,3000,3.9810717,-0.9911877312636822,0
67,3000,5.0118723,-0.9915237215607137,0
68,3000,6.3095737,-0.991884578772982,0
69,3000,7.943282,-0.992282431049191,0
0,500,1e-06,0.05569715926494981,1
1,500,1.2589254e-06,0.05559473565462023,1
2,500,1.5848932e-06,0.05546569977512468,1
3,500,1.9952622e-06,0.05530346005598237,1
4,500,2.5118864e-06,0.055099187239132444,1
5,500,3.1622776e-06,0.05484234364185623,1
6,500,3.9810716e-06,0.05451913720483561,1
7,500,5.0118724e-06,0.05411272554725226,1
8,500,6.3095736e-06,0.05360179258945248,1
9,500,7.943282e-06,0.052959613918279955,1
10,500,1e-05,0.05215283788384941,1
11,500,1.2589254e-05,0.05113994184166238,1
12,500,1.5848931e-05,0.049869038118971185,1
13,500,1.9952624e-05,0.048275761800710075,1
14,500,2.5118865e-05,0.046280629007436576,1
15,500,3.1622778e-05,0.043785374167200186,1
16,500,3.981072e-05,0.04067005004245961,1
17,500,5.0118724e-05,0.03678871815640927,1
18,500,6.309574e-05,0.031965407571908695,1
19,500,7.943282e-05,0.025990645709417438,1
20,500,1e-04,0.018618728583394396,1
21,500,0.00012589255,0.009566777877757721,1
22,500,0.00015848932,-0.001482953813993697,1
23,500,0.00019952623,-0.01487630203045933,1
24,500,0.00025118864,-0.030973505062293197,1
25,500,0.00031622776,-0.050128497688154555,1
26,500,0.00039810716,-0.07265957232297804,1
27,500,0.0005011872,-0.09881398962864044,1
28,500,0.00063095737,-0.1287299364397439,1
29,500,0.0007943282,-0.16240329976652168,1
30,500,0.001,-0.199667611258789,1
31,500,0.0012589254,-0.24019446813999804,1
32,500,0.0015848932,-0.2835175616780301,1
33,500,0.0019952622,-0.329074559161341,1
34,500,0.0025118864,-0.376255997498775,1
35,500,0.0031622776,-0.4244456033535981,1
36,500,0.0039810715,-0.47304181951588953,1
37,500,0.0050118724,-0.5214581741860779,1
38,500,0.0063095735,-0.5691113073512301,1
39,500,0.007943282,-0.6154110674998834,1
40,500,0.01,-0.6597656332354261,1
41,500,0.012589254,-0.7016074062235623,1
42,500,0.015848933,-0.740434332560607,1
43,500,0.019952623,-0.7758547970880652,1
44,500,0.025118865,-0.8076219412941886,1
45,500,0.031622775,-0.8356471641006423,1
