index,# Vertices,μ,τ_GLR,graph_id
46,500,0.039810717,-0.0813661250921899,2
47,500,0.050118722,-0.08446575106076917,2
48,500,0.06309573,-0.08690680711728366,2
49,500,0.07943282,-0.0888289491425905,2
50,500,0.1,-0.09034309109265604,2
51,500,0.12589253,-0.09153670347922253,2
52,500,0.15848932,-0.09247843666967671,2
53,500,0.19952624,-0.09322214531622344,2
54,500,0.25118864,-0.09380998002552207,2
55,500,0.31622776,-0.094275014007113,2
56,500,0.39810717,-0.09464315757145154,2
57,500,0.5011872,-0.09493481280905423,2
58,500,0.63095737,-0.09516600751234415,2
59,500,0.7943282,-0.0953493995313532,2
60,500,1.0,-0.0954949436132917,2
61,500,1.2589254,-0.09561054760030957,2
62,500,1.5848932,-0.09570245963997237,2
63,500,1.9952623,-0.09577559676494948,2
64,500,2.5118864,-0.09583392136966193,2
65,500,3.1622777,-0.09588055822190798,2
66,500,3.9810717,-0.09591800092409877,2
67,500,5.0118723,-0.09594824406983908,2
68,500,6.3095737,-0.09597291280401568,2
69,500,7.943282,-0.09599332176732132,2
0,1000,1e-06,0.5768616120832447,2
1,1000,1.2589254e-06,0.5766072218096451,2
2,1000,1.5848932e-06,0.5762871491041223,2
3,1000,1.9952622e-06,0.5758845830009846,2
4,1000,2.5118864e-06,0.5753785609652818,2
5,1000,3.1622776e-06,0.5747424778414342,2
6,1000,3.9810716e-06,0.5739433925555281,2
7,1000,5.0118724e-06,0.5729399925806168,2
8,1000,6.3095736e-06,0.571680915458212,2
9,1000,7.943282e-06,0.5701023086401312,2
10,1000,1e-05,0.5681252821855208,2
11,1000,1.2589254e-05,0.5656523344952784,2
12,1000,1.5848931e-05,0.5625642872743769,2
13,1000,1.9952624e-05,0.5587160787905546,2
14,1000,2.5118865e-05,0.5539327863376252,2
15,1000,3.1622778e-05,0.5480062458374488,2
16,1000,3.981072e-05,0.5406921081369609,2
17,1000,5.0118724e-05,0.531709369891186,2
18,1000,6.309574e-05,0.5207433600084291,2
19,1000,7.943282e-05,0.5074539767574974,2
20,1000,1e-04,0.4914911810477308,2
21,1000,0.00012589255,0.47252081921158073,2
22,1000,0.00015848932,0.4502609480011991,2
23,1000,0.00019952623,0.4245280132778232,2
24,1000,0.00025118864,0.39529011806131437,2
25,1000,0.00031622776,0.362718064955126,2
26,1000,0.00039810716,0.32722139629310665,2
27,1000,0.0005011872,0.2894584597293157,2
28,1000,0.00063095737,0.25030564492701085,2
29,1000,0.0007943282,0.21078728296193186,2
30,1000,0.001,0.171973520111213,2
31,1000,0.0012589254,0.13486755329323258,2
32,1000,0.0015848932,0.10030595822206577,2
33,1000,0.0019952622,0.06889328628241026,2
34,1000,0.0025118864,0.04097811935622914,2
35,1000,0.0031622776,0.016668328160194073,2
36,1000,0.0039810715,-0.004126953846903579,2
37,1000,0.0050118724,-0.021642640268583944,2
38,1000,0.0063095735,-0.0362029451079052,2
39,1000,0.007943282,-0.04817412540382868,2
40,1000,0.01,-0.05792844516439262,2
41,1000,0.012589254,-0.0658195051953361,2
42,1000,0.015848933,-0.07216760551735361,2
43,1000,0.019952623,-0.07725294030817749,2
44,1000,0.025118865,-0.08131412345020901,2
45,1000,0.031622775,-0.08455034182091553,2
46,1000,0.039810717,-0.08712535746390863,2
47,1000,0.050118722,-0.08917229434630258,2
48,1000,0.06309573,-0.09079849399216189,2
49,1000,0.07943282,-0.0920900060436853,2
50,1000,0.1,-0.09311556818198176,2
51,1000,0.12589253,-0.09392988917863937,2
52,1000,0.15848932,-0.09457651090155135,2
53,1000,0.19952624,-0.09509001395795454,2
54,1000,0.25118864,-0.09549787350403807,2
55,1000,0.31622776,-0.09582188195155981,2
56,1000,0.39810717,-0.0960793701590663,2
57,1000,0.5011872,-0.09628408059921442,2
58,1000,0.63095737,-0.09644697035010982,2
59,1000,0.7943282,-0.09657669484670409,2
60,1000,1.0,-0.09668018540426769,2
61,1000,1.2589254,-0.09676297665850336,2
62,1000,1.5848932,-0.09682945835014486,2
63,1000,1.9952623,-0.0968832181607302,2
64,1000,2.5118864,-0.0969270484624764,2
65,1000,3.1622777,-0.09696334924841134,2
66,1000,3.9810717,-0.09699399508429934,2
67,1000,5.0118723,-0.0970206346811534,2
68,1000,6.3095737,-0.09704468502125128,2
69,1000,7.943282,-0.0970673445847619,2
0,2000,1e-06,0.6604309959829566,2
1,2000,1.2589254e-06,0.6598604608771307,2
2,2000,1.5848932e-06,0.6591434518467296,2
3,2000,1.9952622e-06,0.6582426470208562,2
4,2000,2.5118864e-06,0.6571115795831681,2
5,2000,3.1622776e-06,0.6556925062751187,2
6,2000,3.9810716e-06,0.6539135097473325,2
7,2000,5.0118724e-06,0.6516857004723536,2
8,2000,6.3095736e-06,0.6488997003830533,2
9,2000,7.943282e-06,0.645421492078615,2
10,2000,1e-05,0.6410882812440667,2
11,2000,1.2589254e-05,0.6357040658437444,2
12,2000,1.5848931e-05,0.629035678303915,2
13,2000,1.9952624e-05,0.6208104887241549,2
14,2000,2.5118865e-05,0.6107152421479151,2
15,2000,3.1622778e-05,0.5984008554927445,2
16,2000,3.981072e-05,0.583491273119163,2
17,2000,5.0118724e-05,0.5656023308113735,2
18,2000,6.309574e-05,0.5443705782140322,2
19,2000,7.943282e-05,0.5194942919132459,2
20,2000,1e-04,0.4907851307891639,2
21,2000,0.00012589255,0.4582254594195055,2
22,2000,0.00015848932,0.4220228186222499,2
23,2000,0.00019952623,0.38264632194561093,2
24,2000,0.00025118864,0.34083231146918064,2
25,2000,0.00031622776,0.29754673086309896,2
26,2000,0.00039810716,0.253904322916558,2
27,2000,0.0005011872,0.21105706027759336,2
28,2000,0.00063095737,0.1700731336751214,2
29,2000,0.0007943282,0.13183420010270827,2
30,2000,0.001,0.09697003755937222,2
31,2000,0.0012589254,0.06583844512786002,2
32,2000,0.0015848932,0.0385458272139094,2
33,2000,0.0019952622,0.014994626834878701,2
34,2000,0.0025118864,-0.0050578545936503854,2
35,2000,0.0031622776,-0.021942059260322003,2
36,2000,0.0039810715,-0.036028289689270604,2
37,2000,0.0050118724,-0.04769136513598404,2
38,2000,0.0063095735,-0.057287542449831266,2
39,2000,0.007943282,-0.06514155231225051,2
40,2000,0.01,-0.07154089081285175,2
41,2000,0.012589254,-0.07673488992835012,2
42,2000,0.015848933,-0.08093641921630547,2
43,2000,0.019952623,-0.08432526926600903,2
44,2000,0.025118865,-0.08705170882286145,2
45,2000,0.031622775,-0.08924046086178869,2
46,2000,0.039810717,-0.0909942709713489,2
47,2000,0.050118722,-0.09239744210444176,2
48,2000,0.06309573,-0.09351859475633464,2
49,2000,0.07943282,-0.09441346268999563,2
50,2000,0.1,-0.09512713143854633,2
51,2000,0.12589253,-0.0956959574927826,2
52,2000,0.15848932,-0.0961490989363821,2
53,2000,0.19952624,-0.0965100296011507,2
54,2000,0.25118864,-0.0967975568045036,2
55,2000,0.31622776,-0.09702663293343657,2
56,2000,0.39810717,-0.09720933859685316,2
57,2000,0.5011872,-0.09735529764289466,2
58,2000,0.63095737,-0.09747214345374859,2
59,2000,0.7943282,-0.09756609578493895,2
60,2000,1.0,-0.09764211347757888,2
61,2000,1.2589254,-0.09770421192357807,2
62,2000,1.5848932,-0.09775569415518992,2
63,2000,1.9952623,-0.09779926165307277,2
64,2000,2.5118864,-0.09783718701398324,2
65,2000,3.1622777,-0.09787143943637004,2
66,2000,3.9810717,-0.09790374760212048,2
67,2000,5.0118723,-0.09793569456480937,2
68,2000,6.3095737,-0.09796885647674856,2
69,2000,7.943282,-0.09800458778987266,2
0,3000,1e-06,0.7041930939678472,2
1,3000,1.2589254e-06,0.70328989096934,2
2,3000,1.5848932e-06,0.7021557790526247,2
3,3000,1.9952622e-06,0.7007326806946216,2
4,3000,2.5118864e-06,0.6989481857808614,2
5,3000,3.1622776e-06,0.6967130918263666,2
6,3000,3.9810716e-06,0.693917300964559,2
7,3000,5.0118724e-06,0.6904255506310744,2
8,3000,6.3095736e-06,0.6860738151553251,2
9,3000,7.943282e-06,0.6806637080739063,2
10,3000,1e-05,0.6739589292728005,2
11,3000,1.2589254e-05,0.6656821293932816,2
12,3000,1.5848931e-05,0.6555136505818719,2
13,3000,1.9952624e-05,0.6430945937874352,2
14,3000,2.5118865e-05,0.6280361550352319,2
15,3000,3.1622778e-05,0.6099360088972927,2
16,3000,3.981072e-05,0.5884073083932259,2
17,3000,5.0118724e-05,0.563118243623924,2
18,3000,6.309574e-05,0.5338447156236638,2
19,3000,7.943282e-05,0.5005287574306383,2
20,3000,1e-04,0.4633374162672073,2
21,3000,0.00012589255,0.4227044513052851,2
22,3000,0.00015848932,0.3793434096055276,2
23,3000,0.00019952623,0.33421672962296395,2
24,3000,0.00025118864,0.2884602174600203,2
25,3000,0.00031622776,0.24327109689993806,2
26,3000,0.00039810716,0.19978268447443756,2
27,3000,0.0005011872,0.15895235162834467,2
28,3000,0.00063095737,0.12148572346071734,2
29,3000,0.0007943282,0.0878073137054413,2
30,3000,0.001,0.058075066591748783,2
31,3000,0.0012589254,0.032226110127577944,2
32,3000,0.0015848932,0.010037194040147203,2
33,3000,0.0019952622,-0.008814129310621586,2
34,3000,0.0025118864,-0.024697401706836736,2
35,3000,0.0031622776,-0.037990344649289104,2
36,3000,0.0039810715,-0.049053621453986895,2
37,3000,0.0050118724,-0.058216968092174144,2
38,3000,0.0063095735,-0.06577358181737725,2
39,3000,0.007943282,-0.07197961815100708,2
40,3000,0.01,-0.07705649435023547,2
41,3000,0.012589254,-0.08119405560806042,2
42,3000,0.015848933,-0.08455417160877171,2
43,3000,0.019952623,-0.08727402239507251,2
44,3000,0.025118865,-0.08946907241798603,2
45,3000,0.031622775,-0.09123593061588649,2
46,3000,0.039810717,-0.0926549136612763,2
47,3000,0.050118722,-0.09379230515106356,2
48,3000,0.06309573,-0.09470253427275488,2
49,3000,0.07943282,-0.09542993938844609,2
50,3000,0.1,-0.096010651704241,2
51,3000,0.12589253,-0.09647387474348394,2
52,3000,0.15848932,-0.09684320612234552,2
53,3000,0.19952624,-0.0971375533811977,2
54,3000,0.25118864,-0.0973721567466417,2
55,3000,0.31622776,-0.09755917293960269,2
56,3000,0.39810717,-0.09770844880116061,2
57,3000,0.5011872,-0.09782778857171152,2
58,3000,0.63095737,-0.09792346862597111,2
59,3000,0.7943282,-0.09800048327608964,2
60,3000,1.0,-0.09806298020547344,2
61,3000,1.2589254,-0.09811418693048198,2
62,3000,1.5848932,-0.09815684992449462,2
63,3000,1.9952623,-0.09819318684245504,2
64,3000,2.5118864,-0.09822514044566308,2
65,3000,3.1622777,-0.09825427099314926,2
66,3000,3.9810717,-0.09828209347574823,2
67,3000,5.0118723,-0.09830999319899614,2
68,3000,6.3095737,-0.09833916624802666,2
69,3000,7.943282,-0.09837098449345093,2
0,500,1e-06,0.4861050608680758,3
1,500,1.2589254e-06,0.48599504250272757,3
2,500,1.5848932e-06,0.4858566475916817,3
3,500,1.9952622e-06,0.485682558196753,3
4,500,2.5118864e-06,0.48546340954180045,3
5,500,3.1622776e-06,0.48518779241255805,3
6,500,3.9810716e-06,0.48484124774632437,3
7,500,5.0118724e-06,0.48440545873543306,3
8,500,6.3095736e-06,0.4838576416122106,3
9,500,7.943282e-06,0.48316951872475544,3
10,500,1e-05,0.4823051927335339,3
11,500,1.2589254e-05,0.4812206615239749,3
12,500,1.5848931e-05,0.4798606829110029,3
13,500,1.9952624e-05,0.4781570692885865,3
14,500,2.5118865e-05,0.47602575626088295,3
15,500,3.1622778e-05,0.4733636445788861,3
16,500,3.981072e-05,0.47004514505576966,3
17,500,5.0118724e-05,0.4659186285261895,3
18,500,6.309574e-05,0.4608032146287463,3
19,500,7.943282e-05,0.45448636916767604,3
20,500,1e-04,0.44672272774783073,3
21,500,0.00012589255,0.43723639630630995,3
22,500,0.00015848932,0.4257277543261297,3
23,500,0.00019952623,0.411886377247204,3
24,500,0.00025118864,0.39541260507927267,3
25,500,0.00031622776,0.3760492442127596,3
26,500,0.00039810716,0.3536221277742488,3
27,500,0.0005011872,0.32808801309724034,3
28,500,0.00063095737,0.29958101010831406,3
29,500,0.0007943282,0.2684490884710465,3
30,500,0.001,0.2352662198231952,3
31,500,0.0012589254,0.20081021022677883,3
32,500,0.0015848932,0.1660022271026588,3
33,500,0.0019952622,0.1318160957873727,3
34,500,0.0025118864,0.09917348175079473,3
35,500,0.0031622776,0.06884923729679833,3
36,500,0.0039810715,0.041405672533748716,3
37,500,0.0050118724,0.017166010154449893,3
38,500,0.0063095735,-0.0037747101426083116,3
39,500,0.007943282,-0.021511604134044224,3
40,500,0.01,-0.03627815831338173,3
41,500,0.012589254,-0.048392791262061925,3
42,500,0.015848933,-0.05821195323548522,3
43,500,0.019952623,-0.06609399458986163,3
44,500,0.025118865,-0.07237461240995863,3
45,500,0.031622775,-0.07735272359534846,3
46,500,0.039810717,-0.08128460970683936,3
47,500,0.050118722,-0.0843837659195628,3
48,500,0.06309573,-0.08682424798726347,3
49,500,0.07943282,-0.08874580486284278,3
50,500,0.1,-0.09025939142028311,3
51,500,0.12589253,-0.09145247286775561,3
52,500,0.15848932,-0.09239376775797341,3
53,500,0.19952624,-0.09313709445768101,3
54,500,0.25118864,-0.09372462048009167,3
55,500,0.31622776,-0.09418940041967253,3
56,500,0.39810717,-0.09455736528441928,3
57,500,0.5011872,-0.09484888748017234,3
58,500,0.63095737,-0.09508000410154392,3
59,500,0.7943282,-0.09526336047029348,3
60,500,1.0,-0.09540891213088931,3
61,500,1.2589254,-0.09552457916754095,3
62,500,1.5848932,-0.09561659505193605,3
63,500,1.9952623,-0.09568991937006839,3
64,500,2.5118864,-0.09574848074663639,3
65,500,3.1622777,-0.09579544140884372,3
66,500,3.9810717,-0.0958332879303211,3
67,500,5.0118723,-0.09586407875616391,3
68,500,6.3095737,-0.09588943236553095,3
69,500,7.943282,-0.09591071602163684,3
0,1000,1e-06,0.5768484392711848,3
1,1000,1.2589254e-06,0.5765942790275554,3
2,1000,1.5848932e-06,0.5762745878277243,3
3,1000,1.9952622e-06,0.5758725549224939,3
4,1000,2.5118864e-06,0.5753671427555553,3
5,1000,3.1622776e-06,0.5747318592685873,3
6,1000,3.9810716e-06,0.5739336883289234,3
7,1000,5.0118724e-06,0.5729314304145346,3
8,1000,6.3095736e-06,0.571673911056001,3
9,1000,7.943282e-06,0.5700972022104156,3
10,1000,1e-05,0.5681224129585747,3
11,1000,1.2589254e-05,0.5656523783927906,3
12,1000,1.5848931e-05,0.5625679547036642,3
13,1000,1.9952624e-05,0.5587241119940007,3
14,1000,2.5118865e-05,0.5539462571044381,3
15,1000,3.1622778e-05,0.5480263246666033,3
16,1000,3.981072e-05,0.540720057334753,3
17,1000,5.0118724e-05,0.5317469106119078,3
18,1000,6.309574e-05,0.5207922482869477,3
19,1000,7.943282e-05,0.5075158410215036,3
20,1000,1e-04,0.49156796741780445,3
21,1000,0.00012589255,0.47261423025225,3
22,1000,0.00015848932,0.4503721276503779,3
23,1000,0.00019952623,0.42465763994546324,3
24,1000,0.00025118864,0.3954379835778136,3
25,1000,0.00031622776,0.3628825312803335,3
26,1000,0.00039810716,0.3273998798639053,3
27,1000,0.0005011872,0.28964687282898005,3
28,1000,0.00063095737,0.25049903149841707,3
29,1000,0.0007943282,0.21098023151605919,3
30,1000,0.001,0.17216070568085853,3
31,1000,0.0012589254,0.1350441110410643,3
32,1000,0.0015848932,0.10046827453272626,3
33,1000,0.0019952622,0.06903891599904127,3
34,1000,0.0025118864,0.04110593509036478,3
35,1000,0.0031622776,0.016778253883943346,3
36,1000,0.0039810715,-0.004034074177860723,3
37,1000,0.0050118724,-0.021565426726958634,3
38,1000,0.0063095735,-0.03613969778656088,3
39,1000,0.007943282,-0.048123014629752235,3
40,1000,0.01,-0.05788769435137948,3
41,1000,0.012589254,-0.06578744115455064,3
42,1000,0.015848933,-0.07214273744330424,3
43,1000,0.019952623,-0.07723396697990671,3
44,1000,0.025118865,-0.08129994442051783,3
45,1000,0.031622775,-0.0845400208024824,3
46,1000,0.039810717,-0.08711814135776627,3
47,1000,0.050118722,-0.08916755649064187,3
48,1000,0.06309573,-0.09079570326320162,3
49,1000,0.07943282,-0.09208875863589155,3
50,1000,0.1,-0.09311550055857307,3
51,1000,0.12589253,-0.09393069642709968,3
52,1000,0.15848932,-0.09457799418847782,3
53,1000,0.19952624,-0.09509195728212066,3
54,1000,0.25118864,-0.09550007825370818,3
55,1000,0.31622776,-0.0958242071979482,3
56,1000,0.39810717,-0.09608164163136697,3
57,1000,0.5011872,-0.0962861287808864,3
58,1000,0.63095737,-0.09644862235072166,3
59,1000,0.7943282,-0.09657774937998671,3
60,1000,1.0,-0.09668043583000131,3
61,1000,1.2589254,-0.0967621329761991,3
62,1000,1.5848932,-0.09682721479457226,3
63,1000,1.9952623,-0.09687914666105547,3
64,1000,2.5118864,-0.09692067058845326,3
65,1000,3.1622777,-0.09695403287198667,3
66,1000,3.9810717,-0.09698100803263085,3
67,1000,5.0118723,-0.09700298063317916,3
68,1000,6.3095737,-0.0970211943139066,3
69,1000,7.943282,-0.09703657767641484,3
0,2000,1e-06,0.6604402634799158,3
1,2000,1.2589254e-06,0.6598698075350871,3
2,2000,1.5848932e-06,0.659153003323882,3
3,2000,1.9952622e-06,0.6582523171660404,3
4,2000,2.5118864e-06,0.657121578127506,3
5,2000,3.1622776e-06,0.655702831127986,3
6,2000,3.9810716e-06,0.6539241585323827,3
7,2000,5.0118724e-06,0.6516969245764715,3
8,2000,6.3095736e-06,0.6489114973147747,3
9,2000,7.943282e-06,0.6454340713842321,3
10,2000,1e-05,0.6411017687547116,3
11,2000,1.2589254e-05,0.6357186744966979,3
12,2000,1.5848931e-05,0.6290518361527095,3
13,2000,1.9952624e-05,0.6208283769313948,3
14,2000,2.5118865e-05,0.6107353898867673,3
15,2000,3.1622778e-05,0.5984235546877081,3
16,2000,3.981072e-05,0.5835171339333418,3
17,2000,5.0118724e-05,0.5656318677269172,3
18,2000,6.309574e-05,0.5444042627141777,3
19,2000,7.943282e-05,0.5195326869178808,3
20,2000,1e-04,0.4908286833415103,3
21,2000,0.00012589255,0.4582744121866856,3
22,2000,0.00015848932,0.4220771483172075,3
23,2000,0.00019952623,0.38270556997757893,3
24,2000,0.00025118864,0.34089561315884426,3
25,2000,0.00031622776,0.2976126207895707,3
26,2000,0.00039810716,0.2539710604896581,3
27,2000,0.0005011872,0.21112251566437024,3
28,2000,0.00063095737,0.17013523313993334,3
29,2000,0.0007943282,0.13189106765639583,3
30,2000,0.001,0.0970201995462996,3
31,2000,0.0012589254,0.06588106839750733,3
32,2000,0.0015848932,0.038580669988417235,3
33,2000,0.0019952622,0.015022026054865674,3
34,2000,0.0025118864,-0.005037144194084203,3
35,2000,0.0031622776,-0.021927034034782064,3
36,2000,0.0039810715,-0.036017814988043816,3
37,2000,0.0050118724,-0.04768433747204407,3
38,2000,0.0063095735,-0.05728297990482996,3
39,2000,0.007943282,-0.06513862044802486,3
40,2000,0.01,-0.07153897133728843,3
41,2000,0.012589254,-0.07673346349075515,3
42,2000,0.015848933,-0.08093520373463581,3
43,2000,0.019952623,-0.08432399188374887,3
44,2000,0.025118865,-0.08705026449028129,3
45,2000,0.031622775,-0.08923875095083411,3
46,2000,0.039810717,-0.09099229206030579,3
47,2000,0.050118722,-0.09239512411452688,3
48,2000,0.06309573,-0.09351594591606645,3
49,2000,0.07943282,-0.09441045930917355,3
50,2000,0.1,-0.09512376758417171,3
51,2000,0.12589253,-0.09569216015478284,3
52,2000,0.15848932,-0.09614485008887023,3
53,2000,0.19952624,-0.09650524838931734,3
54,2000,0.25118864,-0.09679210818015335,3
55,2000,0.31622776,-0.09702046893384124,3
56,2000,0.39810717,-0.0972022287648673,3
57,2000,0.5011872,-0.09734701548188672,3
58,2000,0.63095737,-0.09746243983760608,3
59,2000,0.7943282,-0.09755461983858425,3
60,2000,1.0,-0.09762842730345479,3
61,2000,1.2589254,-0.0976877407319408,3
62,2000,1.5848932,-0.0977357843494273,3
63,2000,1.9952623,-0.09777502205065325,3
64,2000,2.5118864,-0.09780759427209838,3
65,2000,3.1622777,-0.09783517140469578,3
66,2000,3.9810717,-0.09785925412173699,3
67,2000,5.0118723,-0.09788105294353368,3
68,2000,6.3095737,-0.09790175783307224,3
69,2000,7.943282,-0.09792234002322506,3
0,3000,1e-06,0.7042018011110596,3
1,3000,1.2589254e-06,0.7032987090580465,3
2,3000,1.5848932e-06,0.702164825085623,3
3,3000,1.9952622e-06,0.70074195140009,3
4,3000,2.5118864e-06,0.6989577962196546,3
5,3000,3.1622776e-06,0.6967231556101603,3
6,3000,3.9810716e-06,0.693927810023391,3
7,3000,5.0118724e-06,0.6904366733568492,3
8,3000,6.3095736e-06,0.6860856557982749,3
9,3000,7.943282e-06,0.6806763652949466,3
10,3000,1e-05,0.6739727924863453,3
11,3000,1.2589254e-05,0.6656972184439643,3
12,3000,1.5848931e-05,0.6555302091860068,3
13,3000,1.9952624e-05,0.6431132047497977,3
14,3000,2.5118865e-05,0.6280567785059781,3
15,3000,3.1622778e-05,0.6099590546110772,3
16,3000,3.981072e-05,0.5884329746791459,3
17,3000,5.0118724e-05,0.5631467018283994,3
18,3000,6.309574e-05,0.5338758243460936,3
19,3000,7.943282e-05,0.5005626937921173,3
20,3000,1e-04,0.4633735752947756,3
21,3000,0.00012589255,0.42274234761150303,3
22,3000,0.00015848932,0.3793822901727338,3
23,3000,0.00019952623,0.3342558130896087,3
24,3000,0.00025118864,0.28849869194415345,3
25,3000,0.00031622776,0.24330823444184238,3
26,3000,0.00039810716,0.1998178247423578,3
27,3000,0.0005011872,0.15898512508311044,3
28,3000,0.00063095737,0.12151595011735629,3
29,3000,0.0007943282,0.08783496219033421,3
30,3000,0.001,0.05810025056294175,3
31,3000,0.0012589254,0.03224899194725753,3
32,3000,0.0015848932,0.010057958914562877,3
33,3000,0.0019952622,-0.008795281248560823,3
34,3000,0.0025118864,-0.02468029423055354,3
35,3000,0.0031622776,-0.03797482658972723,3
36,3000,0.0039810715,-0.04903955653966253,3
37,3000,0.0050118724,-0.05820422865144728,3
38,3000,0.0063095735,-0.06576203182649237,3
39,3000,0.007943282,-0.0719691668711632,3
40,3000,0.01,-0.07704699712683773,3
41,3000,0.012589254,-0.0811854317238754,3
42,3000,0.015848933,-0.0845462949187723,3
43,3000,0.019952623,-0.08726679837958118,3
44,3000,0.025118865,-0.08946242040330436,3
45,3000,0.031622775,-0.0912297892304755,3
46,3000,0.039810717,-0.09264924321630973,3
47,3000,0.050118722,-0.09378699054416019,3
48,3000,0.06309573,-0.0946976109116056,3
49,3000,0.07943282,-0.09542540060205026,3
50,3000,0.1,-0.09600652450386148,3
51,3000,0.12589253,-0.09647016987118658,3
52,3000,0.15848932,-0.09683997626381287,3
53,3000,0.19952624,-0.09713486801611232,3
54,3000,0.25118864,-0.09737013748247043,3
55,3000,0.31622776,-0.09755796971311433,3
56,3000,0.39810717,-0.09770822140939513,3
57,3000,0.5011872,-0.09782874184906698,3
58,3000,0.63095737,-0.09792588930040073,3
59,3000,0.7943282,-0.09800475259281956,3
60,3000,1.0,-0.0980695325415664,3
61,3000,1.2589254,-0.09812363332203634,3
62,3000,1.5848932,-0.09816977575572279,3
63,3000,1.9952623,-0.09821049244346379,3
64,3000,2.5118864,-0.09824783584494984,3
65,3000,3.1622777,-0.09828350517749596,3
66,3000,3.9810717,-0.09831928402463523,3
67,3000,5.0118723,-0.09835677014308497,3
68,3000,6.3095737,-0.09839734137647786,3
69,3000,7.943282,-0.09844248148900049,3
0,500,1e-06,0.4860732645733799,4
1,500,1.2589254e-06,0.4859631829429492,4
2,500,1.5848932e-06,0.4858247578198286,4
3,500,1.9952622e-06,0.4856505411921657,4
4,500,2.5118864e-06,0.485431298700659,4
5,500,3.1622776e-06,0.4851555236984272,4
6,500,3.9810716e-06,0.4848087574611751,4
7,500,5.0118724e-06,0.48437268362291136,4
8,500,6.3095736e-06,0.48382468185139543,4
9,500,7.943282e-06,0.4831361171756639,4
10,500,1e-05,0.4822714190142222,4
11,500,1.2589254e-05,0.4811862613238322,4
12,500,1.5848931e-05,0.47982559975650096,4
13,500,1.9952624e-05,0.4781210871532277,4
14,500,2.5118865e-05,0.4759887617774863,4
15,500,3.1622778e-05,0.47332527091190385,4
16,500,3.981072e-05,0.4700051009188234,4
17,500,5.0118724e-05,0.46587660465149955,4
18,500,6.309574e-05,0.46075882472691115,4
19,500,7.943282e-05,0.4544391266842999,4
20,500,1e-04,0.44667202391550703,4
21,500,0.00012589255,0.43718183965970364,4
22,500,0.00015848932,0.4256687942812719,4
23,500,0.00019952623,0.41182254456580836,4
24,500,0.00025118864,0.3953436835006034,4
25,500,0.00031622776,0.37597512517531906,4
26,500,0.00039810716,0.3535431277753963,4
27,500,0.0005011872,0.32800469478014954,4
28,500,0.00063095737,0.299494397883486,4
29,500,0.0007943282,0.2683605997969152,4
30,500,0.001,0.23517731839699563,4
31,500,0.0012589254,0.2007222430396164,4
32,500,0.0015848932,0.16591633945353193,4
33,500,0.0019952622,0.13173278132487332,4
34,500,0.0025118864,0.09909278064507432,4
35,500,0.0031622776,0.06877079352261617,4
36,500,0.0039810715,0.04132893507579043,4
37,500,0.0050118724,0.017090488745856454,4
38,500,0.0063095735,-0.0038492747018987064,4
39,500,0.007943282,-0.021585214326334982,4
40,500,0.01,-0.03635060481103368,4
41,500,0.012589254,-0.048463712852508875,4
42,500,0.015848933,-0.0582809972024339,4
43,500,0.019952623,-0.06616088814722679,4
44,500,0.025118865,-0.07243920325834385,4
45,500,0.031622775,-0.07741498414150316,4
46,500,0.039810717,-0.08134461445461937,4
47,500,0.050118722,-0.08444166225187609,4
48,500,0.06309573,-0.0868802774186547,4
49,500,0.07943282,-0.0888001615454499,4
50,500,0.1,-0.0903123156146682,4
51,500,0.12589253,-0.09150418328396144,4
52,500,0.15848932,-0.09244444619614652,4
53,500,0.19952624,-0.09318692301716909,4
54,500,0.25118864,-0.09377372451493562,4
55,500,0.31622776,-0.09423790751309173,4
56,500,0.39810717,-0.09460535337654334,4
57,500,0.5011872,-0.09489642679120534,4
58,500,0.63095737,-0.09512714258630557,4
59,500,0.7943282,-0.0953101303482733,4
60,500,1.0,-0.09545533463213336,4
61,500,1.2589254,-0.0955706461085848,4
62,500,1.5848932,-0.09566225814997205,4
63,500,1.9952623,-0.0957351565855272,4
64,500,2.5118864,-0.09579322486346388,4
65,500,3.1622777,-0.09583959554467578,4
66,500,3.9810717,-0.09587673562570524,4
67,500,5.0118723,-0.0959066459009982,4
68,500,6.3095737,-0.09593091859052673,4
69,500,7.943282,-0.09595085176890203,4
0,1000,1e-06,0.5768784921090144,4
1,1000,1.2589254e-06,0.5766244365068515,4
2,1000,1.5848932e-06,0.5763048854847332,4
3,1000,1.9952622e-06,0.5759029901304705,4
4,1000,2.5118864e-06,0.5753977122793951,4
5,1000,3.1622776e-06,0.574762671886149,4
6,1000,3.9810716e-06,0.5739648142601249,4
7,1000,5.0118724e-06,0.5729629763151053,4
8,1000,6.3095736e-06,0.5717058693260825,4
9,1000,7.943282e-06,0.5701297516404933,4
10,1000,1e-05,0.5681557304141098,4
11,1000,1.2589254e-05,0.5656865257581575,4
12,1000,1.5848931e-05,0.5626032170989673,4
13,1000,1.9952624e-05,0.5587607722970676,4
14,1000,2.5118865e-05,0.5539845962131698,4
15,1000,3.1622778e-05,0.5480666972719177,4
16,1000,3.981072e-05,0.5407630441659975,4
17,1000,5.0118724e-05,0.5317929449741163,4
18,1000,6.309574e-05,0.5208419213139119,4
19,1000,7.943282e-05,0.5075699828761501,4
20,1000,1e-04,0.49162713102539457,4
21,1000,0.00012589255,0.47267911335812807,4
22,1000,0.00015848932,0.45044339892793916,4
23,1000,0.00019952623,0.42473576248942174,4
